PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
56.669998,56.860001,0.270000,0.450000,0.130000,69.709999,-3.220000,-0.780000,287.660004,7.070000,92133.906250,40.73,87.77,77.087494,PM2.5,30782
51.580002,51.700001,0.270000,0.350000,0.130000,71.180000,-3.630000,-0.880000,287.839996,6.790000,92274.937500,40.75,87.95,70.725006,PM2.5,30783
49.259998,49.360001,0.270000,0.210000,0.130000,71.739998,-3.830000,-1.440000,288.070007,6.580000,92378.890625,40.77,88.13,67.824997,PM2.5,30784
47.080002,47.180000,0.270000,0.210000,0.130000,72.089996,-3.730000,-2.070000,287.709991,6.630000,92026.796875,40.8,88.3,65.100006,PM2.5,30785
43.970001,44.070000,0.270000,0.210000,0.130000,72.709999,-3.360000,-2.380000,287.230011,6.680000,91641.562500,40.82,88.48,61.212502,PM2.5,30786
38.799999,38.910000,0.270000,0.210000,0.130000,73.889999,-3.270000,-2.060000,286.799988,6.390000,91069.617188,40.84,88.65,54.750000,PM2.5,30787
34.709999,34.820000,0.260000,0.160000,0.130000,75.129997,-3.400000,-1.130000,286.130005,6.010000,89879.523438,40.86,88.83,49.585712,PM2.5,30788
31.980000,32.090000,0.250000,0.160000,0.130000,76.470001,-3.790000,-0.420000,285.920013,5.740000,89409.031250,40.88,89.0,45.685715,PM2.5,30789
30.490000,30.590000,0.250000,0.160000,0.130000,77.559998,-4.340000,-0.290000,286.359985,5.460000,89666.953125,40.9,89.18,43.557144,PM2.5,30790
28.990000,29.090000,0.250000,0.160000,0.130000,78.410004,-4.860000,-0.510000,286.380005,5.360000,89439.906250,40.92,89.36,41.414284,PM2.5,30791
26.490000,26.590000,0.250000,0.160000,0.130000,79.370003,-5.260000,-0.920000,286.059998,5.430000,89033.398438,40.94,89.53,37.842857,PM2.5,30792
24.110001,24.209999,0.250000,0.160000,0.130000,80.070000,-5.620000,-1.460000,285.799988,5.510000,88801.671875,40.96,89.71,34.442860,PM2.5,30793
21.820000,21.920000,0.260000,0.170000,0.130000,80.449997,-5.810000,-2.290000,285.480011,5.680000,88684.812500,40.98,89.89,31.171429,PM2.5,30794
19.580000,19.690001,0.260000,0.170000,0.130000,80.849998,-5.520000,-3.320000,285.320007,5.900000,89053.976562,40.99,90.06,27.971428,PM2.5,30795
17.490000,17.590000,0.260000,0.170000,0.130000,81.360001,-5.060000,-3.880000,285.500000,6.050000,89948.929688,41.01,90.24,24.985714,PM2.5,30796
15.720000,15.820000,0.260000,0.180000,0.130000,81.879997,-5.060000,-3.770000,285.779999,6.090000,90736.429688,41.03,90.42,22.457144,PM2.5,30797
14.290000,14.390000,0.270000,0.190000,0.130000,82.320000,-5.350000,-3.500000,286.079987,6.090000,91297.328125,41.05,90.59,20.414286,PM2.5,30798
13.160000,13.270000,0.270000,0.200000,0.130000,82.599998,-5.550000,-3.530000,286.309998,6.120000,91794.617188,41.07,90.77,18.799999,PM2.5,30799
12.280000,12.380000,0.270000,0.220000,0.140000,82.720001,-5.640000,-3.540000,286.279999,6.260000,91982.679688,41.09,90.95,17.542856,PM2.5,30800
11.620000,11.720000,0.280000,0.250000,0.140000,82.750000,-5.680000,-3.120000,286.279999,6.260000,92046.226562,41.1,91.12,16.600000,PM2.5,30801
11.160000,11.260000,0.280000,0.270000,0.140000,82.779999,-5.760000,-2.780000,286.570007,6.110000,92336.890625,41.12,91.3,15.942857,PM2.5,30802
10.840000,10.950000,0.290000,0.260000,0.140000,82.800003,-5.710000,-2.780000,286.779999,5.950000,92524.789062,41.14,91.48,15.485715,PM2.5,30803
10.680000,10.790000,0.300000,0.240000,0.140000,82.690002,-5.410000,-2.560000,286.760010,5.820000,92302.570312,41.16,91.65,15.257143,PM2.5,30804
10.730000,10.840000,0.310000,0.220000,0.140000,82.260002,-5.230000,-1.790000,286.709991,5.680000,91751.578125,41.17,91.83,15.328570,PM2.5,30805
10.890000,11.010000,0.330000,0.240000,0.140000,82.040001,-5.540000,-1.090000,286.510010,5.520000,90873.398438,41.19,92.01,15.557143,PM2.5,30806
11.060000,11.180000,0.360000,0.250000,0.130000,82.110001,-5.960000,-0.610000,285.779999,5.580000,89505.937500,41.2,92.19,15.800000,PM2.5,30807
11.210000,11.340000,0.380000,0.270000,0.130000,82.400002,-5.820000,-0.190000,284.630005,5.920000,88067.453125,41.22,92.36,16.014286,PM2.5,30808
11.270000,11.410000,0.410000,0.280000,0.130000,82.860001,-4.990000,0.150000,283.809998,6.330000,87395.906250,41.24,92.54,16.100000,PM2.5,30809
11.260000,11.410000,0.450000,0.300000,0.140000,83.290001,-3.890000,0.260000,283.609985,6.630000,87616.859375,41.25,92.72,16.085714,PM2.5,30810
11.170000,11.330000,0.490000,0.320000,0.140000,83.480003,-2.880000,-0.030000,283.559998,6.950000,88142.742188,41.27,92.9,15.957143,PM2.5,30811
11.000000,11.180000,0.530000,0.350000,0.140000,83.010002,-2.090000,-0.850000,283.549988,7.280000,88721.617188,41.28,93.08,15.714286,PM2.5,30812
10.920000,11.100000,0.570000,0.360000,0.140000,82.180000,-1.950000,-1.470000,283.899994,7.400000,89330.882812,41.3,93.25,15.600000,PM2.5,30813
10.860000,11.050000,0.600000,0.360000,0.140000,83.150002,-2.700000,-1.030000,284.619995,5.970000,89325.750000,41.31,93.43,15.514285,PM2.5,30814
10.950000,11.150000,0.630000,0.380000,0.140000,82.779999,-2.980000,-0.450000,284.690002,5.750000,88717.546875,41.33,93.61,15.642857,PM2.5,30815
10.960000,11.160000,0.670000,0.390000,0.140000,82.620003,-2.430000,-0.450000,284.609985,5.500000,88010.289062,41.34,93.79,15.657143,PM2.5,30816
11.290000,11.510000,0.730000,0.420000,0.140000,82.690002,-2.200000,0.010000,284.690002,5.340000,87356.000000,41.36,93.96,16.128571,PM2.5,30817
11.920000,12.150000,0.810000,0.470000,0.140000,83.190002,-2.460000,1.220000,284.929993,5.290000,86861.187500,41.37,94.14,17.028572,PM2.5,30818
12.460000,12.700000,0.860000,0.530000,0.140000,83.660004,-2.970000,2.870000,284.859985,5.470000,86348.703125,41.38,94.32,17.799999,PM2.5,30819
0.040000,0.050000,0.020000,0.270000,0.150000,77.639999,7.730000,2.430000,265.019989,65.599998,59953.390625,38.59,74.73,3.750000,CO,30980
0.060000,0.060000,0.030000,0.320000,0.150000,77.000000,7.180000,4.020000,266.980011,59.230000,61531.621094,38.62,74.9,3.750000,CO,30981
0.060000,0.070000,0.030000,0.340000,0.150000,76.949997,7.050000,6.190000,265.019989,67.760002,59880.578125,38.66,75.06,3.750000,CO,30982
0.060000,0.060000,0.020000,0.310000,0.140000,77.180000,10.900000,6.980000,264.649994,61.770000,58875.890625,38.7,75.23,3.500000,CO,30983
1.650000,1.660000,0.030000,0.330000,0.150000,73.510002,8.190000,1.210000,270.429993,45.070000,63479.570312,38.74,75.39,3.750000,CO,30984
38.919998,38.970001,0.070000,0.500000,0.150000,67.900002,1.370000,-2.860000,274.480011,46.000000,69786.953125,38.77,75.56,54.899998,PM2.5,30985
95.660004,95.779999,0.160000,0.740000,0.150000,61.410000,1.620000,-2.870000,278.529999,37.049999,75447.523438,38.81,75.73,125.825005,PM2.5,30986
116.870003,117.050003,0.300000,0.990000,0.160000,59.560001,4.360000,-3.730000,283.380005,28.280001,81306.906250,38.85,75.9,152.671432,PM2.5,30987
132.779999,133.089996,0.760000,1.600000,0.160000,57.070000,5.760000,-4.400000,287.239990,23.120001,85839.781250,38.88,76.06,175.399994,PM2.5,30988
153.199997,153.610001,0.970000,2.000000,0.170000,54.130001,5.560000,-4.450000,288.440002,21.900000,87416.343750,38.92,76.23,203.199997,PM2.5,30989
181.619995,182.100006,1.060000,2.250000,0.170000,50.779999,4.810000,-3.910000,288.489990,21.500000,87721.593750,38.96,76.4,231.619995,PM2.5,30990
220.580002,221.139999,1.190000,2.460000,0.170000,46.669998,3.730000,-3.150000,288.440002,21.530001,88077.921875,38.99,76.57,270.580017,PM2.5,30991
260.910004,261.529999,1.400000,2.690000,0.170000,41.369999,2.130000,-1.920000,288.410004,21.170000,88317.398438,39.03,76.73,310.910004,PM2.5,30992
284.200012,284.809998,1.540000,2.690000,0.170000,37.750000,0.930000,-1.210000,288.470001,18.980000,88431.031250,39.06,76.9,334.200012,PM2.5,30993
285.239990,285.660004,0.850000,1.990000,0.160000,37.470001,-0.500000,-0.490000,288.809998,15.390000,88479.859375,39.1,77.07,335.239990,PM2.5,30994
298.160004,298.540009,0.690000,1.910000,0.150000,34.549999,-1.810000,-0.070000,288.619995,13.120000,88511.929688,39.13,77.24,348.160004,PM2.5,30995
308.489990,308.869995,0.650000,1.970000,0.150000,32.490002,-1.600000,-0.270000,288.579987,11.380000,88574.093750,39.17,77.41,358.489990,PM2.5,30996
312.100006,312.540009,0.790000,2.310000,0.160000,32.320000,-2.050000,0.310000,288.929993,9.580000,88695.976562,39.2,77.58,362.100006,PM2.5,30997
320.989990,321.459991,1.010000,2.130000,0.150000,31.440001,-2.660000,0.880000,288.899994,9.080000,88799.929688,39.24,77.74,370.989990,PM2.5,30998
328.279999,328.679993,0.800000,1.780000,0.150000,31.629999,-2.840000,0.940000,288.839996,9.050000,88819.046875,39.27,77.91,378.279999,PM2.5,30999
332.820007,333.089996,0.380000,1.290000,0.140000,31.110001,-3.320000,0.790000,288.500000,9.510000,88885.250000,39.3,78.08,382.820007,PM2.5,31000
335.329987,335.579987,0.350000,1.190000,0.140000,30.629999,-3.410000,0.560000,288.190002,10.450000,89010.929688,39.34,78.25,385.329987,PM2.5,31001
332.850006,333.109985,0.370000,1.180000,0.140000,31.160000,-3.450000,0.250000,287.950012,10.290000,89100.593750,39.37,78.42,382.850006,PM2.5,31002
328.720001,328.970001,0.380000,1.130000,0.140000,31.670000,-3.370000,0.230000,287.760010,10.180000,89136.523438,39.41,78.59,378.720001,PM2.5,31003
321.179993,321.440002,0.390000,1.100000,0.140000,32.380001,-3.270000,0.100000,287.579987,9.880000,89201.679688,39.44,78.76,371.179993,PM2.5,31004
310.350006,310.600006,0.400000,1.050000,0.140000,32.790001,-3.090000,0.020000,287.359985,10.410000,89187.203125,39.47,78.93,360.350006,PM2.5,31005
298.529999,298.790009,0.390000,0.970000,0.140000,33.990002,-2.690000,-0.000000,287.200012,10.250000,89140.820312,39.5,79.1,348.529999,PM2.5,31006
283.040009,283.279999,0.360000,0.870000,0.140000,35.700001,-2.480000,0.130000,287.269989,9.850000,89310.382812,39.54,79.27,333.040009,PM2.5,31007
264.679993,264.899994,0.310000,0.760000,0.140000,37.529999,-2.440000,0.420000,287.320007,9.260000,89408.976562,39.57,79.44,314.679993,PM2.5,31008
246.259995,246.449997,0.270000,0.640000,0.140000,39.389999,-2.460000,0.690000,287.329987,8.770000,89351.882812,39.6,79.61,296.260010,PM2.5,31009
229.559998,229.729996,0.250000,0.540000,0.140000,40.910000,-2.460000,0.850000,287.429993,8.470000,89404.570312,39.63,79.78,279.559998,PM2.5,31010
214.929993,215.089996,0.210000,0.430000,0.130000,42.529999,-2.480000,0.890000,287.519989,8.250000,89447.093750,39.66,79.95,264.929993,PM2.5,31011
202.630005,202.770004,0.180000,0.310000,0.130000,44.220001,-2.430000,0.930000,287.519989,8.130000,89398.062500,39.7,80.12,252.630005,PM2.5,31012
192.009995,192.139999,0.160000,0.240000,0.130000,45.730000,-2.300000,0.930000,287.559998,8.080000,89485.062500,39.73,80.29,242.009995,PM2.5,31013
183.020004,183.139999,0.150000,0.190000,0.130000,46.900002,-2.280000,1.010000,287.670013,8.000000,89676.546875,39.76,80.46,233.020004,PM2.5,31014
176.550003,176.660004,0.140000,0.170000,0.130000,47.529999,-2.330000,1.150000,287.750000,7.940000,89782.453125,39.79,80.63,226.550003,PM2.5,31015
172.729996,172.839996,0.140000,0.160000,0.130000,47.980000,-2.410000,1.220000,287.809998,7.850000,89810.046875,39.82,80.8,222.729996,PM2.5,31016
170.279999,170.389999,0.140000,0.160000,0.130000,48.599998,-2.460000,1.510000,287.910004,7.880000,89815.031250,39.85,80.98,220.279999,PM2.5,31017
168.410004,168.520004,0.140000,0.160000,0.130000,49.200001,-2.470000,1.650000,287.940002,7.880000,89836.546875,39.88,81.15,218.410004,PM2.5,31018
166.330002,166.440002,0.140000,0.160000,0.130000,49.820000,-2.500000,1.780000,287.950012,7.900000,89875.203125,39.91,81.32,216.330002,PM2.5,31019
164.550003,164.660004,0.140000,0.160000,0.130000,50.240002,-2.520000,1.880000,287.910004,7.970000,89932.039062,39.94,81.49,214.550003,PM2.5,31020
163.009995,163.119995,0.140000,0.160000,0.130000,50.660000,-2.490000,1.910000,287.880005,8.040000,89997.632812,39.97,81.66,213.009995,PM2.5,31021
161.520004,161.619995,0.140000,0.160000,0.130000,51.060001,-2.400000,1.910000,287.869995,8.090000,90084.906250,40.0,81.83,211.520004,PM2.5,31022
160.330002,160.429993,0.140000,0.140000,0.130000,51.480000,-2.320000,1.830000,287.880005,8.130000,90189.656250,40.03,82.01,210.330002,PM2.5,31023
157.570007,157.669998,0.140000,0.130000,0.130000,52.049999,-2.260000,1.750000,287.859985,8.130000,90255.617188,40.06,82.18,207.570007,PM2.5,31024
154.149994,154.250000,0.140000,0.140000,0.130000,52.610001,-2.200000,1.690000,287.809998,8.160000,90338.953125,40.08,82.35,204.149994,PM2.5,31025
151.070007,151.169998,0.140000,0.140000,0.130000,53.060001,-2.200000,1.610000,287.809998,8.190000,90494.148438,40.11,82.52,201.070007,PM2.5,31026
148.399994,148.500000,0.150000,0.140000,0.130000,53.430000,-2.280000,1.470000,287.799988,8.230000,90653.742188,40.14,82.69,197.714279,PM2.5,31027
145.470001,145.570007,0.150000,0.140000,0.130000,53.840000,-2.350000,1.300000,287.790009,8.260000,90770.976562,40.17,82.87,193.528580,PM2.5,31028
142.429993,142.529999,0.160000,0.140000,0.130000,54.299999,-2.360000,1.160000,287.790009,8.270000,90844.820312,40.2,83.04,189.185699,PM2.5,31029
139.399994,139.500000,0.160000,0.140000,0.130000,54.810001,-2.400000,1.050000,287.750000,8.300000,90851.976562,40.22,83.21,184.857132,PM2.5,31030
136.270004,136.380005,0.170000,0.150000,0.130000,55.360001,-2.330000,0.870000,287.649994,8.360000,90822.343750,40.25,83.39,180.385727,PM2.5,31031
133.190002,133.300003,0.190000,0.170000,0.130000,56.040001,-2.160000,0.610000,287.549988,8.430000,90856.718750,40.28,83.56,175.985718,PM2.5,31032
130.570007,130.690002,0.210000,0.190000,0.130000,56.680000,-2.040000,0.400000,287.489990,8.480000,90943.351562,40.31,83.73,172.242874,PM2.5,31033
128.779999,128.899994,0.240000,0.230000,0.130000,57.240002,-1.970000,0.320000,287.510010,8.470000,90939.203125,40.33,83.91,169.685715,PM2.5,31034
126.860001,126.989998,0.290000,0.280000,0.130000,57.790001,-1.950000,0.270000,287.470001,8.530000,90913.648438,40.36,84.08,166.942856,PM2.5,31035
124.550003,124.709999,0.370000,0.410000,0.130000,58.200001,-1.890000,0.110000,287.420013,8.690000,91073.882812,40.38,84.25,163.642868,PM2.5,31036
120.839996,120.919998,0.460000,0.460000,0.130000,58.669998,-1.860000,-0.040000,287.390015,8.890000,91320.976562,40.41,84.43,158.342850,PM2.5,31037
117.989998,118.019997,0.530000,0.400000,0.130000,58.919998,-1.950000,-0.170000,287.399994,9.020000,91480.593750,40.44,84.6,154.271423,PM2.5,31038
115.080002,115.099998,0.580000,0.440000,0.130000,59.240002,-2.000000,-0.310000,287.350006,9.050000,91507.523438,40.46,84.77,150.114288,PM2.5,31039
112.320000,112.199997,0.580000,0.480000,0.130000,59.830002,-2.060000,-0.440000,287.250000,9.070000,91522.257812,40.49,84.95,146.649994,PM2.5,31040
108.639999,108.239998,0.560000,0.510000,0.130000,60.590000,-1.870000,-0.590000,287.160004,9.120000,91647.882812,40.51,85.12,142.050003,PM2.5,31041
103.919998,103.180000,0.520000,0.500000,0.130000,61.500000,-1.810000,-0.470000,287.179993,9.070000,91696.773438,40.54,85.3,136.149994,PM2.5,31042
100.379997,99.449997,0.470000,0.490000,0.130000,62.169998,-1.870000,-0.540000,287.179993,9.020000,91628.617188,40.56,85.47,131.724991,PM2.5,31043
98.629997,97.980003,0.400000,0.460000,0.130000,62.570000,-1.760000,-0.530000,287.089996,9.080000,91631.492188,40.59,85.64,129.537491,PM2.5,31044
94.019997,94.519997,0.330000,0.410000,0.130000,63.500000,-1.630000,-0.380000,287.029999,9.170000,91696.148438,40.61,85.82,123.774994,PM2.5,31045
86.129997,87.879997,0.270000,0.360000,0.130000,64.970001,-1.600000,0.080000,286.970001,9.220000,91742.687500,40.64,85.99,113.912498,PM2.5,31046
83.250000,85.540001,0.250000,0.390000,0.130000,65.320000,-1.770000,0.220000,286.869995,9.110000,91732.640625,40.66,86.17,110.312500,PM2.5,31047
81.290001,83.610001,0.250000,0.400000,0.130000,65.360001,-1.810000,0.370000,286.720001,8.970000,91722.328125,40.68,86.34,107.862503,PM2.5,31048
78.940002,81.110001,0.260000,0.430000,0.130000,65.650002,-1.860000,0.410000,286.609985,8.820000,91773.968750,40.71,86.52,104.925003,PM2.5,31049
76.000000,77.910004,0.260000,0.450000,0.130000,66.230003,-1.500000,0.290000,286.619995,8.510000,91805.523438,40.73,86.69,101.250000,PM2.5,31050
75.889999,78.150002,0.270000,0.520000,0.130000,66.410004,-1.200000,0.220000,286.799988,8.010000,91887.921875,40.75,86.87,101.112503,PM2.5,31051
76.669998,79.220001,0.290000,0.620000,0.130000,66.019997,-1.380000,-0.050000,287.130005,7.900000,92033.703125,40.78,87.04,102.087494,PM2.5,31052
74.860001,76.839996,0.280000,0.560000,0.130000,67.519997,-1.870000,-0.450000,287.290009,7.730000,92068.281250,40.8,87.22,99.824997,PM2.5,31053
67.430000,68.529999,0.270000,0.440000,0.130000,69.059998,-1.870000,-0.890000,287.179993,7.620000,92062.203125,40.82,87.39,90.537498,PM2.5,31054
63.689999,64.370003,0.270000,0.400000,0.130000,69.150002,-1.530000,-1.080000,287.390015,7.350000,92151.250000,40.84,87.57,85.862495,PM2.5,31055
60.230000,60.599998,0.270000,0.380000,0.130000,69.139999,-1.750000,-1.380000,287.859985,6.950000,92288.531250,40.86,87.75,81.537498,PM2.5,31056
55.990002,56.180000,0.270000,0.330000,0.130000,70.000000,-2.280000,-1.600000,288.369995,6.610000,92437.406250,40.89,87.92,76.237503,PM2.5,31057
53.459999,53.580002,0.270000,0.240000,0.130000,70.959999,-2.880000,-1.870000,288.130005,6.600000,91846.546875,40.91,88.1,73.074997,PM2.5,31058
52.279999,52.380001,0.270000,0.230000,0.130000,71.320000,-2.970000,-2.290000,286.920013,7.060000,90485.929688,40.93,88.27,71.599998,PM2.5,31059
50.529999,50.639999,0.270000,0.240000,0.130000,71.739998,-2.720000,-2.590000,286.079987,7.520000,89924.132812,40.95,88.45,69.412498,PM2.5,31060
45.840000,45.959999,0.270000,0.250000,0.130000,72.860001,-2.440000,-2.410000,285.619995,7.540000,89758.679688,40.97,88.63,63.549999,PM2.5,31061
40.090000,40.200001,0.260000,0.190000,0.130000,74.379997,-2.220000,-1.520000,285.260010,7.040000,89306.468750,40.99,88.8,56.362499,PM2.5,31062
35.790001,35.889999,0.260000,0.180000,0.130000,75.820000,-2.670000,-0.670000,285.660004,6.270000,89448.320312,41.01,88.98,50.987503,PM2.5,31063
34.250000,34.360001,0.250000,0.180000,0.130000,76.639999,-3.520000,-0.770000,286.339996,5.760000,89645.640625,41.03,89.15,48.928570,PM2.5,31064
33.070000,33.169998,0.250000,0.180000,0.130000,77.110001,-4.010000,-1.070000,286.130005,5.670000,88999.906250,41.05,89.33,47.242855,PM2.5,31065
30.870001,30.969999,0.250000,0.180000,0.130000,77.519997,-4.230000,-1.230000,285.239990,5.870000,87835.859375,41.07,89.51,44.100002,PM2.5,31066
26.110001,26.209999,0.260000,0.180000,0.130000,78.419998,-4.580000,-1.330000,284.359985,6.110000,86872.703125,41.09,89.68,37.299999,PM2.5,31067
23.129999,23.240000,0.260000,0.180000,0.130000,79.110001,-5.060000,-1.890000,283.660004,6.430000,86352.382812,41.11,89.86,33.042854,PM2.5,31068
20.930000,21.040001,0.270000,0.170000,0.130000,79.879997,-4.960000,-2.700000,283.390015,6.690000,86605.148438,41.13,90.04,29.900000,PM2.5,31069
18.420000,18.530001,0.270000,0.170000,0.130000,80.760002,-4.410000,-3.290000,283.820007,6.780000,87832.843750,41.15,90.21,26.314285,PM2.5,31070
16.299999,16.410000,0.270000,0.180000,0.130000,81.599998,-4.400000,-3.430000,284.390015,6.830000,89048.476562,41.17,90.39,23.285713,PM2.5,31071
14.600000,14.700000,0.270000,0.190000,0.130000,82.150002,-4.920000,-3.210000,284.910004,6.750000,89815.406250,41.18,90.57,20.857143,PM2.5,31072
13.250000,13.350000,0.270000,0.200000,0.140000,82.449997,-5.230000,-3.250000,285.160004,6.780000,90277.578125,41.2,90.75,18.928572,PM2.5,31073
12.140000,12.240000,0.280000,0.210000,0.140000,82.639999,-5.100000,-3.230000,285.220001,7.030000,90695.203125,41.22,90.92,17.342857,PM2.5,31074
11.290000,11.400000,0.280000,0.230000,0.140000,82.910004,-5.130000,-2.860000,285.730011,6.970000,91410.101562,41.24,91.1,16.128571,PM2.5,31075
10.690000,10.800000,0.290000,0.260000,0.140000,83.209999,-5.780000,-2.560000,286.269989,6.800000,91870.750000,41.25,91.28,15.271428,PM2.5,31076
10.250000,10.360000,0.290000,0.260000,0.140000,83.529999,-6.360000,-2.640000,286.209991,6.880000,91747.953125,41.27,91.45,14.642858,PM2.5,31077
9.920000,10.020000,0.290000,0.250000,0.140000,83.660004,-6.330000,-2.800000,285.850006,7.080000,91534.531250,41.29,91.63,14.171429,PM2.5,31078
9.720000,9.830000,0.300000,0.220000,0.140000,83.610001,-6.150000,-2.680000,285.739990,7.110000,91512.578125,41.31,91.81,13.885715,PM2.5,31079
9.680000,9.790000,0.310000,0.220000,0.140000,83.230003,-6.180000,-2.250000,285.570007,7.100000,91182.437500,41.32,91.99,13.828572,PM2.5,31080
9.720000,9.840000,0.330000,0.230000,0.140000,82.919998,-6.100000,-1.580000,284.959991,7.060000,90283.226562,41.34,92.17,13.885715,PM2.5,31081
9.810000,9.930000,0.350000,0.240000,0.140000,82.779999,-5.430000,-0.810000,284.209991,7.170000,89418.078125,41.35,92.34,14.014286,PM2.5,31082
9.940000,10.070000,0.370000,0.250000,0.140000,82.989998,-4.400000,-0.420000,283.779999,7.290000,89149.593750,41.37,92.52,14.200000,PM2.5,31083
10.050000,10.190000,0.410000,0.270000,0.140000,83.269997,-3.620000,-0.530000,283.660004,7.380000,89286.070312,41.39,92.7,14.357143,PM2.5,31084
10.150000,10.300000,0.440000,0.300000,0.140000,83.180000,-3.250000,-0.930000,283.600006,7.460000,89323.882812,41.4,92.88,14.499999,PM2.5,31085
10.250000,10.410000,0.480000,0.320000,0.140000,82.720001,-3.070000,-1.360000,283.700012,7.270000,89293.281250,41.42,93.05,14.642858,PM2.5,31086
10.310000,10.480000,0.520000,0.340000,0.140000,82.190002,-2.980000,-1.540000,284.010010,6.760000,89259.046875,41.43,93.23,14.728572,PM2.5,31087
10.280000,10.470000,0.560000,0.350000,0.140000,81.790001,-2.870000,-1.360000,284.230011,6.280000,88937.882812,41.45,93.41,14.685714,PM2.5,31088
10.270000,10.460000,0.600000,0.370000,0.140000,81.459999,-2.610000,-0.830000,284.299988,6.060000,88368.359375,41.46,93.59,14.671430,PM2.5,31089
10.290000,10.490000,0.640000,0.390000,0.140000,81.680000,-2.390000,-0.360000,284.399994,5.760000,87818.523438,41.47,93.77,14.700000,PM2.5,31090
10.560000,10.780000,0.710000,0.420000,0.140000,81.599998,-2.450000,0.420000,284.480011,5.580000,87388.773438,41.49,93.95,15.085715,PM2.5,31091
11.150000,11.380000,0.790000,0.460000,0.140000,82.000000,-2.630000,1.150000,284.500000,5.600000,86987.679688,41.5,94.12,15.928571,PM2.5,31092
11.590000,11.820000,0.840000,0.510000,0.140000,82.779999,-2.830000,2.070000,284.399994,5.810000,86441.968750,41.52,94.3,16.557142,PM2.5,31093
11.850000,12.090000,0.850000,0.550000,0.140000,82.559998,-3.610000,3.000000,284.100006,6.130000,85649.507812,41.53,94.48,16.928572,PM2.5,31094
11.970000,12.210000,0.880000,0.620000,0.140000,83.070000,-4.370000,3.620000,283.279999,6.550000,84728.390625,41.54,94.66,17.100000,PM2.5,31095
0.050000,0.050000,0.020000,0.290000,0.140000,73.769997,7.040000,-0.390000,265.309998,55.730000,60587.339844,38.56,74.02,3.500000,CO,31250
0.040000,0.050000,0.020000,0.260000,0.150000,75.519997,8.000000,2.920000,263.320007,66.459999,58838.031250,38.68,74.51,3.750000,CO,31251
0.040000,0.050000,0.020000,0.270000,0.150000,76.639999,8.670000,3.170000,265.429993,59.400002,60229.769531,38.72,74.68,3.750000,CO,31252
0.060000,0.070000,0.030000,0.330000,0.150000,75.120003,7.260000,3.180000,269.390015,49.509998,63761.250000,38.75,74.85,3.750000,CO,31253
0.060000,0.070000,0.030000,0.340000,0.150000,75.430000,8.200000,4.760000,268.309998,55.910000,62992.578125,38.79,75.01,3.750000,CO,31254
0.080000,0.080000,0.030000,0.330000,0.150000,77.550003,8.640000,4.580000,269.040009,50.980000,62811.621094,38.83,75.18,3.750000,CO,31255
14.250000,14.280000,0.060000,0.530000,0.150000,69.290001,2.390000,-1.730000,274.079987,45.889999,68618.101562,38.87,75.35,20.357143,PM2.5,31256
73.620003,73.720001,0.120000,0.720000,0.150000,63.919998,0.020000,-2.850000,278.500000,39.430000,75919.640625,38.9,75.51,98.275002,PM2.5,31257
96.230003,96.360001,0.210000,0.880000,0.160000,61.810001,3.480000,-3.180000,281.869995,33.080002,80246.210938,38.94,75.68,126.537506,PM2.5,31258
113.120003,113.349998,0.470000,1.250000,0.160000,60.759998,5.810000,-3.810000,284.980011,27.980000,83777.382812,38.98,75.85,147.650009,PM2.5,31259
133.130005,133.490005,0.860000,1.810000,0.170000,57.130001,6.540000,-4.290000,287.570007,24.090000,86722.460938,39.01,76.02,175.900009,PM2.5,31260
159.550003,160.039993,1.220000,2.380000,0.170000,53.669998,5.990000,-4.140000,288.269989,22.400000,87620.851562,39.05,76.18,209.550003,PM2.5,31261
193.720001,194.279999,1.340000,2.590000,0.170000,50.200001,4.850000,-3.440000,288.450012,21.250000,87980.640625,39.09,76.35,243.720001,PM2.5,31262
232.800003,233.429993,1.380000,2.740000,0.170000,45.680000,3.430000,-2.660000,288.429993,20.830000,88093.023438,39.12,76.52,282.799988,PM2.5,31263
270.459991,271.109985,1.430000,2.790000,0.170000,40.599998,1.400000,-1.550000,288.619995,19.150000,88235.226562,39.16,76.69,320.459991,PM2.5,31264
293.779999,294.380005,1.510000,2.590000,0.170000,37.099998,-0.140000,-0.640000,288.589996,16.219999,88371.937500,39.19,76.86,343.779999,PM2.5,31265
299.000000,299.440002,0.950000,2.010000,0.160000,35.470001,-0.920000,-0.200000,288.630005,13.500000,88442.078125,39.23,77.02,349.000000,PM2.5,31266
305.570007,305.940002,0.620000,1.750000,0.150000,34.080002,-1.810000,0.490000,288.630005,11.710000,88485.820312,39.26,77.19,355.570007,PM2.5,31267
313.730011,314.089996,0.570000,1.730000,0.150000,32.820000,-1.910000,0.620000,288.670013,10.260000,88584.367188,39.3,77.36,363.730011,PM2.5,31268
318.910004,319.329987,0.690000,1.970000,0.150000,31.799999,-2.130000,0.440000,288.929993,9.050000,88734.109375,39.33,77.53,368.910004,PM2.5,31269
328.040009,328.489990,0.780000,2.020000,0.160000,30.719999,-2.560000,0.470000,288.929993,8.770000,88818.359375,39.37,77.7,378.040009,PM2.5,31270
