PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
40.599998,52.389999,15.210000,5.290000,0.600000,85.470001,-0.600000,-1.170000,299.279999,86.190002,96838.976562,27.59,115.96,57.000000,PM2.5,6103
38.349998,49.619999,14.410000,5.170000,0.570000,84.320000,0.190000,-0.700000,299.739990,84.379997,97412.953125,27.57,116.11,54.187500,PM2.5,6104
35.349998,45.730000,13.800000,5.090000,0.530000,84.269997,0.390000,-0.740000,300.410004,82.000000,98140.593750,27.56,116.26,50.437500,PM2.5,6105
35.090000,44.840000,13.630000,4.980000,0.490000,85.940002,0.360000,-0.900000,299.769989,84.279999,96975.726562,27.54,116.41,50.112499,PM2.5,6106
34.240002,43.590000,13.370000,5.400000,0.450000,85.639999,0.410000,-1.260000,299.920013,84.139999,97106.203125,27.53,116.56,48.914288,PM2.5,6107
29.969999,38.080002,12.000000,5.150000,0.390000,85.070000,-0.170000,-1.530000,300.700012,81.470001,98237.796875,27.51,116.72,42.814285,PM2.5,6108
27.889999,34.810001,10.970000,5.030000,0.330000,84.309998,-0.690000,-1.280000,300.630005,80.669998,97643.679688,27.5,116.87,39.842857,PM2.5,6109
27.430000,33.750000,10.740000,4.960000,0.300000,82.989998,-0.580000,-0.950000,300.049988,81.849998,96429.023438,27.48,117.02,39.185715,PM2.5,6110
43.970001,64.220001,14.440000,9.000000,0.580000,85.980003,0.670000,-1.700000,298.609985,86.550003,98396.343750,27.9,113.83,61.212502,PM2.5,6261
44.669998,63.160000,13.590000,7.500000,0.550000,86.180000,0.990000,-1.370000,298.609985,86.290001,97674.632812,27.89,113.99,62.087498,PM2.5,6262
44.020000,61.130001,13.140000,6.800000,0.540000,86.290001,1.300000,-0.590000,299.380005,83.760002,98375.257812,27.87,114.14,61.275002,PM2.5,6263
43.419998,61.560001,13.980000,7.660000,0.570000,86.209999,1.340000,-0.160000,299.899994,82.199997,98993.476562,27.86,114.29,60.524998,PM2.5,6264
44.070000,61.490002,14.980000,7.690000,0.580000,86.370003,1.100000,-0.550000,300.000000,82.370003,98882.062500,27.85,114.45,61.337502,PM2.5,6265
44.419998,61.389999,17.070000,8.090000,0.610000,84.440002,0.700000,-1.000000,299.989990,82.720001,98786.500000,27.84,114.6,61.774998,PM2.5,6266
42.869999,60.340000,19.549999,8.910000,0.660000,80.389999,0.230000,-1.330000,300.160004,82.989998,99214.531250,27.83,114.75,59.837498,PM2.5,6267
44.380001,60.869999,20.680000,9.340000,0.680000,77.519997,-0.270000,-1.720000,300.329987,83.019997,99717.609375,27.81,114.9,61.725002,PM2.5,6268
46.470001,61.790001,19.440001,8.650000,0.660000,77.660004,-0.230000,-1.940000,300.350006,83.040001,99807.343750,27.8,115.06,64.337502,PM2.5,6269
47.070000,61.240002,18.549999,8.280000,0.670000,77.669998,-0.150000,-1.900000,300.450012,83.309998,99987.007812,27.79,115.21,65.087502,PM2.5,6270
45.150002,58.639999,17.730000,7.200000,0.660000,79.690002,-0.380000,-1.600000,300.429993,83.669998,99688.703125,27.77,115.36,62.687500,PM2.5,6271
44.279999,57.689999,17.549999,6.620000,0.670000,81.769997,-0.440000,-1.770000,299.790009,84.489998,98058.382812,27.76,115.51,61.599998,PM2.5,6272
42.779999,56.820000,17.230000,6.560000,0.710000,81.379997,-0.490000,-2.040000,299.559998,84.730003,97311.296875,27.75,115.67,59.724998,PM2.5,6273
41.680000,55.889999,17.200001,6.460000,0.730000,80.190002,-0.610000,-2.060000,299.799988,85.139999,98190.250000,27.73,115.82,58.349998,PM2.5,6274
40.360001,53.669998,16.400000,5.660000,0.700000,81.230003,-0.140000,-1.610000,300.130005,84.410004,98814.656250,27.72,115.97,56.700001,PM2.5,6275
37.480000,49.860001,15.260000,5.210000,0.650000,82.220001,0.400000,-1.340000,300.660004,82.760002,99440.296875,27.71,116.12,53.099998,PM2.5,6276
36.910000,48.740002,14.550000,5.370000,0.610000,82.209999,0.270000,-1.250000,300.660004,83.029999,99364.093750,27.69,116.28,52.387501,PM2.5,6277
36.820000,47.919998,13.790000,5.360000,0.560000,82.269997,0.250000,-0.840000,300.420013,83.199997,98567.359375,27.68,116.43,52.275002,PM2.5,6278
35.720001,45.810001,13.080000,5.540000,0.500000,81.870003,0.330000,-0.770000,300.480011,82.930000,98530.976562,27.66,116.58,50.900002,PM2.5,6279
32.590000,41.220001,12.300000,5.120000,0.420000,84.769997,-0.210000,-0.810000,300.390015,82.680000,97993.656250,27.65,116.73,46.557144,PM2.5,6280
30.040001,37.310001,11.360000,4.830000,0.360000,84.769997,-0.740000,-0.520000,299.950012,82.989998,96765.156250,27.63,116.89,42.914288,PM2.5,6281
42.310001,61.340000,13.020000,6.350000,0.580000,85.709999,0.530000,-1.910000,298.619995,84.959999,97320.656250,28.02,114.0,59.137501,PM2.5,6436
42.650002,60.639999,12.780000,5.730000,0.570000,86.400002,0.470000,-1.560000,299.160004,83.199997,97761.781250,28.01,114.15,59.562500,PM2.5,6437
43.099998,61.240002,13.450000,6.090000,0.590000,86.410004,0.210000,-1.380000,299.299988,83.349998,97865.109375,28.0,114.31,60.125000,PM2.5,6438
43.470001,61.330002,14.660000,6.430000,0.610000,85.190002,-0.100000,-1.280000,299.700012,82.820000,98531.382812,27.99,114.46,60.587502,PM2.5,6439
43.430000,60.060001,16.150000,6.710000,0.620000,83.889999,-0.140000,-1.390000,300.119995,81.839996,99154.187500,27.97,114.61,60.537498,PM2.5,6440
42.630001,59.299999,18.100000,7.790000,0.660000,80.919998,-0.210000,-1.610000,299.829987,83.199997,98767.023438,27.96,114.77,59.537502,PM2.5,6441
43.779999,60.099998,19.459999,8.950000,0.690000,76.720001,-0.680000,-1.740000,299.809998,84.099998,98873.406250,27.95,114.92,60.974998,PM2.5,6442
44.779999,60.299999,17.780001,8.280000,0.690000,75.669998,-0.860000,-1.760000,300.130005,83.699997,99666.117188,27.94,115.07,62.224998,PM2.5,6443
43.330002,57.610001,17.129999,7.840000,0.700000,76.379997,-0.900000,-1.870000,300.410004,83.529999,100111.687500,27.92,115.22,60.412502,PM2.5,6444
40.560001,54.459999,16.940001,7.380000,0.710000,77.589996,-1.200000,-1.800000,300.450012,83.580002,99949.953125,27.91,115.38,56.950001,PM2.5,6445
40.610001,55.330002,18.760000,7.900000,0.740000,76.980003,-1.040000,-1.750000,299.730011,84.900002,98506.429688,27.9,115.53,57.012501,PM2.5,6446
40.560001,56.430000,18.660000,8.080000,0.800000,75.519997,-0.410000,-1.940000,299.000000,86.699997,97136.562500,27.88,115.68,56.950001,PM2.5,6447
37.310001,52.840000,18.049999,7.480000,0.800000,74.900002,0.040000,-2.290000,299.730011,84.500000,98176.359375,27.87,115.83,52.887501,PM2.5,6448
36.639999,50.849998,17.100000,6.060000,0.750000,76.790001,0.140000,-2.230000,300.549988,83.279999,99685.781250,27.85,115.99,52.049999,PM2.5,6449
37.080002,50.220001,16.309999,5.330000,0.700000,80.910004,0.030000,-2.300000,300.739990,83.449997,99837.468750,27.84,116.14,52.600002,PM2.5,6450
36.709999,49.240002,15.470000,5.840000,0.660000,81.620003,0.030000,-2.000000,300.700012,83.889999,99674.132812,27.83,116.29,52.137497,PM2.5,6451
35.830002,47.400002,14.150000,5.770000,0.600000,81.959999,0.120000,-1.450000,300.890015,82.790001,99793.281250,27.81,116.45,51.037502,PM2.5,6452
34.980000,45.110001,12.580000,5.360000,0.520000,81.980003,0.120000,-0.970000,301.040009,81.510002,99801.867188,27.8,116.6,49.971428,PM2.5,6453
33.119999,42.060001,11.570000,5.130000,0.450000,82.480003,-0.180000,-0.330000,300.839996,81.040001,98811.953125,27.78,116.75,47.314285,PM2.5,6454
30.680000,38.320000,11.150000,4.860000,0.380000,83.059998,-0.760000,0.180000,300.440002,81.580002,97631.437500,27.77,116.9,43.828571,PM2.5,6455
31.080000,38.090000,11.110000,4.620000,0.340000,82.669998,-1.000000,0.180000,299.179993,85.410004,95562.593750,27.75,117.05,44.400002,PM2.5,6456
31.690001,38.590000,11.770000,4.830000,0.320000,84.339996,-0.680000,-0.050000,298.029999,88.790001,93725.898438,27.74,117.21,45.271431,PM2.5,6457
43.450001,63.959999,13.280000,6.080000,0.620000,83.339996,-0.140000,-1.940000,298.149994,85.699997,96713.093750,28.16,114.01,60.562500,PM2.5,6617
43.110001,62.340000,12.850000,5.280000,0.600000,84.580002,-0.180000,-1.990000,298.850006,83.000000,97235.968750,28.14,114.17,60.137501,PM2.5,6618
41.889999,60.540001,13.010000,5.080000,0.610000,83.519997,-0.240000,-2.240000,299.380005,81.599998,97970.562500,28.13,114.32,58.612499,PM2.5,6619
41.650002,59.130001,13.420000,4.800000,0.610000,82.139999,-0.500000,-2.100000,299.730011,81.419998,98744.859375,28.12,114.47,58.312500,PM2.5,6620
42.950001,59.020000,13.910000,4.340000,0.600000,83.279999,-0.580000,-1.860000,299.769989,81.790001,99005.250000,28.11,114.63,59.937500,PM2.5,6621
43.310001,57.939999,14.180000,4.300000,0.600000,84.510002,-0.350000,-1.680000,299.540009,82.599998,98368.976562,28.1,114.78,60.387501,PM2.5,6622
44.860001,58.730000,14.740000,5.020000,0.630000,82.650002,-0.530000,-1.680000,299.459991,83.709999,98223.773438,28.08,114.93,62.325001,PM2.5,6623
42.970001,56.650002,14.730000,6.050000,0.660000,79.410004,-0.930000,-1.630000,300.000000,82.900002,99315.718750,28.07,115.09,59.962502,PM2.5,6624
39.389999,52.980000,15.280000,6.790000,0.710000,76.680000,-1.340000,-1.840000,300.320007,82.580002,100021.570312,28.06,115.24,55.487499,PM2.5,6625
36.160000,50.650002,16.209999,7.740000,0.760000,73.379997,-1.490000,-1.940000,300.320007,83.120003,100075.257812,28.04,115.39,51.450001,PM2.5,6626
35.520000,51.810001,21.400000,10.420000,0.840000,68.389999,-1.260000,-1.690000,300.119995,84.070000,99809.726562,28.03,115.54,50.904999,PM10,6627
34.529999,52.270000,21.920000,10.740000,0.920000,66.919998,-0.770000,-1.710000,299.859985,84.760002,99321.000000,28.02,115.7,51.135002,PM10,6628
33.939999,50.820000,20.190001,9.180000,0.890000,68.150002,-0.180000,-2.200000,299.950012,84.519997,99334.968750,28.0,115.85,50.410000,PM10,6629
34.980000,49.240002,17.320000,6.130000,0.760000,73.290001,-0.050000,-2.570000,300.220001,83.830002,99466.929688,27.99,116.0,49.971428,PM2.5,6630
36.500000,49.950001,15.890000,4.990000,0.700000,78.599998,-0.130000,-2.840000,300.380005,83.800003,99597.281250,27.98,116.16,51.875000,PM2.5,6631
36.570000,49.470001,15.330000,5.570000,0.660000,80.510002,0.000000,-2.620000,300.600006,83.660004,99806.453125,27.96,116.31,51.962502,PM2.5,6632
36.180000,47.970001,14.030000,5.580000,0.610000,81.370003,0.030000,-2.300000,300.730011,83.120003,99742.640625,27.95,116.46,51.474998,PM2.5,6633
35.610001,45.980000,12.440000,5.100000,0.530000,82.139999,0.110000,-1.720000,300.799988,82.000000,99584.390625,27.93,116.61,50.762501,PM2.5,6634
33.349998,42.490002,11.410000,5.210000,0.470000,81.889999,0.010000,-0.840000,300.940002,80.550003,99237.601562,27.92,116.77,47.642857,PM2.5,6635
30.950001,38.900002,11.060000,5.090000,0.400000,81.349998,-0.380000,0.060000,300.679993,80.550003,98119.226562,27.9,116.92,44.214287,PM2.5,6636
31.620001,39.009998,11.140000,4.690000,0.360000,81.449997,-0.450000,0.750000,299.390015,84.160004,95769.328125,27.89,117.07,45.171429,PM2.5,6637
31.790001,39.029999,11.730000,4.620000,0.330000,83.709999,-0.080000,0.920000,298.470001,87.029999,94245.046875,27.87,117.22,45.414288,PM2.5,6638
42.900002,61.520000,13.170000,4.770000,0.630000,79.720001,-0.480000,-2.450000,298.130005,85.800003,96203.492188,28.27,114.33,59.875000,PM2.5,6808
40.369999,57.880001,13.650000,4.590000,0.630000,79.900002,-0.530000,-2.570000,299.279999,82.779999,98256.898438,28.26,114.49,56.712498,PM2.5,6809
39.340000,55.110001,13.820000,4.110000,0.620000,81.540001,-0.720000,-2.100000,299.880005,80.889999,99344.351562,28.24,114.64,55.424999,PM2.5,6810
39.130001,53.549999,13.600000,3.900000,0.610000,83.430000,-0.730000,-1.570000,299.950012,80.879997,99318.421875,28.23,114.79,55.162502,PM2.5,6811
41.020000,54.680000,13.710000,4.350000,0.630000,83.610001,-0.680000,-1.220000,299.910004,81.680000,99199.953125,28.22,114.95,57.525002,PM2.5,6812
39.130001,52.480000,13.490000,5.140000,0.650000,81.040001,-0.940000,-1.430000,300.160004,81.400002,99632.070312,28.21,115.1,55.162502,PM2.5,6813
35.389999,48.770000,13.900000,6.020000,0.710000,76.410004,-1.390000,-1.870000,300.279999,81.080002,99841.843750,28.19,115.25,50.487499,PM2.5,6814
31.889999,46.169998,14.660000,7.170000,0.770000,71.870003,-1.500000,-2.080000,300.200012,81.769997,99796.968750,28.18,115.41,46.169998,PM10,6815
30.389999,46.810001,19.799999,10.270000,0.880000,66.250000,-1.170000,-2.080000,300.339996,82.110001,100115.968750,28.17,115.56,46.810001,PM10,6816
28.200001,46.470001,22.230000,11.130000,1.000000,64.370003,-0.950000,-1.930000,300.450012,82.230003,100220.476562,28.15,115.71,46.470001,PM10,6817
27.790001,45.000000,21.190001,9.630000,0.940000,65.300003,-0.830000,-2.240000,300.399994,82.910004,100183.617188,28.14,115.87,45.000000,PM10,6818
30.809999,44.689999,16.459999,5.900000,0.750000,71.709999,-0.550000,-2.590000,300.220001,83.320000,99725.539062,28.12,116.02,44.689999,PM10,6819
33.230000,46.369999,14.770000,4.750000,0.680000,77.080002,-0.220000,-2.810000,300.239990,83.680000,99666.523438,28.11,116.17,47.471428,PM2.5,6820
34.630001,47.669998,14.340000,4.880000,0.650000,80.669998,-0.090000,-2.810000,300.459991,83.809998,99853.046875,28.1,116.33,49.471432,PM2.5,6821
35.360001,47.189999,13.550000,4.920000,0.600000,82.470001,-0.030000,-2.570000,300.549988,83.580002,99749.437500,28.08,116.48,50.450001,PM2.5,6822
35.150002,45.970001,12.770000,5.170000,0.560000,82.199997,0.230000,-2.010000,300.570007,82.830002,99472.421875,28.07,116.63,50.187500,PM2.5,6823
35.090000,44.990002,12.070000,5.660000,0.510000,81.070000,0.360000,-1.400000,300.700012,81.849998,99416.281250,28.05,116.78,50.112499,PM2.5,6824
33.330002,42.450001,11.770000,5.870000,0.460000,79.349998,0.410000,-0.440000,300.750000,80.610001,98783.093750,28.04,116.94,47.614288,PM2.5,6825
32.779999,41.480000,12.050000,5.670000,0.410000,79.239998,0.540000,0.520000,300.260010,81.269997,97215.289062,28.02,117.09,46.828571,PM2.5,6826
31.980000,40.139999,12.000000,5.040000,0.370000,80.839996,0.780000,0.810000,299.970001,82.230003,96469.343750,28.01,117.24,45.685715,PM2.5,6827
30.139999,37.939999,12.320000,5.070000,0.330000,81.529999,0.710000,1.110000,300.040009,81.239998,96297.906250,27.99,117.39,43.057140,PM2.5,6828
35.660000,42.279999,12.170000,4.970000,0.260000,79.339996,2.010000,1.930000,296.779999,87.480003,90463.179688,27.96,117.7,50.825001,PM2.5,6830
44.650002,62.830002,13.450000,4.330000,0.640000,77.269997,-0.270000,-2.320000,296.579987,91.180000,94518.328125,28.4,114.35,62.062500,PM2.5,7001
40.549999,57.689999,13.720000,4.230000,0.640000,77.070000,-0.040000,-2.510000,297.859985,87.489998,96537.968750,28.39,114.5,56.937500,PM2.5,7002
37.000000,52.189999,13.780000,3.820000,0.630000,80.290001,-0.540000,-2.150000,299.220001,82.779999,98448.796875,28.38,114.65,52.500000,PM2.5,7003
35.570000,49.639999,13.220000,3.600000,0.620000,82.080002,-1.100000,-1.660000,299.970001,79.980003,99541.523438,28.37,114.81,50.712502,PM2.5,7004
36.189999,49.070000,12.820000,3.750000,0.610000,84.139999,-1.360000,-1.280000,300.160004,80.080002,99808.890625,28.35,114.96,51.487499,PM2.5,7005
34.750000,47.380001,12.490000,4.550000,0.640000,80.570000,-1.460000,-1.620000,300.260010,80.169998,100010.546875,28.34,115.12,49.642857,PM2.5,7006
31.469999,44.090000,12.720000,5.550000,0.690000,75.830002,-1.490000,-2.250000,300.239990,79.650002,99843.343750,28.33,115.27,44.957142,PM2.5,7007
28.309999,41.439999,12.960000,6.470000,0.760000,71.720001,-1.450000,-2.530000,300.089996,80.080002,99579.898438,28.31,115.42,41.439999,PM10,7008
26.459999,41.709999,16.040001,8.810000,0.880000,66.419998,-1.070000,-2.450000,300.170013,80.709999,99880.476562,28.3,115.58,41.709999,PM10,7009
23.570000,42.139999,22.150000,11.720000,1.080000,62.139999,-0.910000,-2.370000,300.500000,80.389999,100224.570312,28.29,115.73,42.139999,PM10,7010
22.940001,40.720001,22.010000,10.580000,1.020000,62.750000,-0.970000,-2.600000,300.480011,80.849998,100217.476562,28.27,115.88,40.720001,PM10,7011
25.620001,39.169998,15.020000,5.890000,0.750000,70.529999,-0.760000,-2.650000,300.339996,81.989998,100094.570312,28.26,116.04,39.169998,PM10,7012
28.090000,40.880001,13.450000,4.920000,0.670000,75.980003,-0.460000,-2.840000,300.260010,82.760002,99909.742188,28.25,116.19,40.880001,PM10,7013
30.459999,43.400002,13.350000,4.990000,0.640000,80.089996,-0.150000,-3.010000,300.299988,83.269997,99794.789062,28.23,116.34,43.514286,PM2.5,7014
32.610001,44.730000,13.070000,4.850000,0.600000,82.489998,0.160000,-2.860000,300.350006,83.449997,99613.132812,28.22,116.49,46.585716,PM2.5,7015
33.590000,44.700001,12.750000,5.080000,0.570000,83.209999,0.500000,-2.380000,300.470001,82.639999,99359.992188,28.2,116.65,47.985714,PM2.5,7016
34.509998,44.880001,12.440000,5.860000,0.540000,81.669998,0.830000,-1.940000,300.709991,81.959999,99620.757812,28.19,116.8,49.299999,PM2.5,7017
35.570000,45.810001,12.960000,6.670000,0.530000,79.849998,1.030000,-1.200000,300.980011,80.980003,99855.992188,28.17,116.95,50.712502,PM2.5,7018
35.430000,45.759998,13.610000,7.060000,0.500000,77.910004,1.090000,-0.420000,301.100006,80.080002,99491.492188,28.16,117.11,50.537498,PM2.5,7019
34.980000,44.540001,13.050000,6.120000,0.430000,78.010002,1.240000,-0.040000,300.690002,80.919998,98398.382812,28.14,117.26,49.971428,PM2.5,7020
34.060001,43.540001,13.650000,6.050000,0.390000,79.320000,1.770000,0.650000,300.329987,81.550003,97446.171875,28.13,117.41,48.657146,PM2.5,7021
33.349998,42.060001,14.440000,6.120000,0.340000,80.080002,2.110000,1.220000,301.040009,77.230003,97366.671875,28.11,117.57,47.642857,PM2.5,7022
36.029999,44.419998,14.810000,6.330000,0.310000,79.540001,1.960000,0.880000,300.510010,78.050003,96499.000000,28.09,117.72,51.287498,PM2.5,7023
38.240002,46.230000,13.970000,6.050000,0.270000,78.449997,1.640000,1.190000,298.980011,83.389999,94483.062500,28.08,117.87,54.050003,PM2.5,7024
37.570000,45.669998,12.490000,5.570000,0.260000,77.320000,1.960000,0.960000,297.119995,90.000000,91824.281250,28.06,118.02,53.212502,PM2.5,7025
45.529999,64.160004,13.890000,4.750000,0.660000,74.269997,-0.700000,-1.710000,296.589996,89.760002,94817.203125,28.55,114.21,63.162498,PM2.5,7199
43.500000,61.669998,14.030000,4.380000,0.650000,75.389999,-0.280000,-1.970000,296.929993,89.690002,95540.101562,28.54,114.36,60.625000,PM2.5,7200
40.630001,57.169998,13.840000,3.990000,0.630000,75.760002,0.040000,-2.390000,297.220001,89.089996,95869.617188,28.53,114.51,57.037502,PM2.5,7201
36.810001,51.580002,13.620000,3.550000,0.630000,77.949997,-0.380000,-1.950000,297.940002,86.440002,96462.476562,28.51,114.67,52.262501,PM2.5,7202
34.209999,47.810001,13.040000,3.350000,0.620000,79.989998,-1.190000,-1.530000,299.119995,82.440002,98063.906250,28.5,114.82,48.871426,PM2.5,7203
33.910000,46.630001,12.530000,3.580000,0.620000,80.330002,-1.570000,-1.580000,299.570007,80.900002,98873.500000,28.49,114.98,48.442856,PM2.5,7204
32.910000,45.430000,12.070000,4.330000,0.640000,77.910004,-1.470000,-1.980000,299.619995,80.709999,99177.593750,28.48,115.13,47.014286,PM2.5,7205
29.350000,41.799999,12.020000,5.420000,0.690000,73.410004,-1.470000,-2.470000,299.880005,79.849998,99683.796875,28.46,115.28,41.928574,PM2.5,7206
25.260000,37.820000,11.850000,6.320000,0.750000,69.300003,-1.300000,-2.810000,300.059998,78.980003,99924.851562,28.45,115.44,37.820000,PM10,7207
22.629999,37.009998,13.780000,8.410000,0.880000,64.699997,-1.040000,-2.640000,300.179993,79.190002,100096.406250,28.44,115.59,37.009998,PM10,7208
18.950001,39.130001,23.990000,15.050000,1.250000,56.570000,-0.940000,-2.710000,300.339996,79.400002,100234.976562,28.42,115.74,39.130001,PM10,7209
18.219999,37.279999,24.110001,13.990000,1.170000,57.939999,-0.840000,-2.920000,300.390015,79.760002,100231.617188,28.41,115.9,37.279999,PM10,7210
21.090000,34.040001,13.890000,6.010000,0.740000,69.290001,-0.670000,-2.950000,300.390015,80.320000,100146.242188,28.39,116.05,34.040001,PM10,7211
23.879999,36.000000,12.290000,4.880000,0.640000,75.419998,-0.640000,-3.040000,300.250000,81.620003,99982.343750,28.38,116.2,36.000000,PM10,7212
26.270000,38.919998,12.340000,4.950000,0.630000,79.830002,-0.260000,-3.310000,300.160004,82.709999,99907.796875,28.37,116.36,38.919998,PM10,7213
29.340000,41.389999,12.230000,4.710000,0.600000,82.019997,0.370000,-3.060000,300.179993,83.230003,99658.539062,28.35,116.51,41.914288,PM2.5,7214
31.459999,42.549999,12.220000,5.020000,0.560000,83.279999,0.720000,-2.730000,300.329987,82.650002,99407.898438,28.34,116.66,44.942856,PM2.5,7215
33.200001,43.520000,12.460000,6.360000,0.540000,81.419998,1.020000,-2.520000,300.640015,81.970001,99659.578125,28.32,116.82,47.428574,PM2.5,7216
34.549999,44.889999,13.420000,7.480000,0.540000,79.470001,1.230000,-2.100000,300.940002,81.089996,99920.226562,28.31,116.97,49.357143,PM2.5,7217
36.549999,47.590000,15.020000,8.630000,0.550000,77.449997,1.150000,-1.450000,301.160004,80.980003,100166.289062,28.29,117.12,51.937500,PM2.5,7218
37.619999,48.220001,14.260000,7.430000,0.490000,76.879997,1.250000,-0.840000,300.859985,81.760002,99489.843750,28.28,117.28,53.274998,PM2.5,7219
38.320000,49.400002,15.490000,7.750000,0.460000,76.930000,2.090000,-0.020000,300.609985,81.760002,98523.851562,28.26,117.43,54.150002,PM2.5,7220
39.830002,51.200001,17.360001,8.240000,0.420000,76.320000,2.330000,-0.370000,301.339996,78.970001,99288.648438,28.24,117.58,56.037502,PM2.5,7221
42.869999,55.450001,19.700001,9.980000,0.390000,74.680000,2.030000,-0.550000,301.239990,79.529999,99310.406250,28.23,117.74,59.837498,PM2.5,7222
40.330002,51.570000,17.540001,8.440000,0.310000,74.980003,2.100000,0.590000,300.869995,78.970001,97898.976562,28.21,117.89,56.662502,PM2.5,7223
36.779999,46.980000,14.760000,6.510000,0.290000,76.169998,2.310000,1.850000,299.640015,81.949997,95504.632812,28.2,118.04,52.224998,PM2.5,7224
34.840000,44.680000,13.860000,5.930000,0.280000,78.300003,2.870000,1.680000,298.470001,84.540001,93205.906250,28.18,118.19,49.771427,PM2.5,7225
34.790001,45.770000,13.210000,6.700000,0.290000,75.910004,2.350000,0.520000,298.750000,84.889999,93910.648438,28.16,118.35,49.700001,PM2.5,7226
42.290001,61.450001,14.470000,4.990000,0.690000,69.930000,-0.690000,-1.690000,297.029999,87.269997,95571.593750,28.68,114.22,59.112503,PM2.5,7401
40.259998,58.459999,14.210000,4.440000,0.660000,72.160004,-0.480000,-2.150000,297.269989,87.529999,96185.632812,28.67,114.37,56.574997,PM2.5,7402
39.130001,55.490002,13.690000,3.840000,0.630000,74.250000,-0.220000,-2.450000,297.290009,87.639999,96009.593750,28.66,114.53,55.162502,PM2.5,7403
36.590000,50.889999,13.260000,3.220000,0.600000,77.529999,-0.310000,-2.110000,297.019989,87.809998,94805.343750,28.65,114.68,51.987499,PM2.5,7404
34.509998,48.049999,12.510000,3.010000,0.600000,78.400002,-0.890000,-1.410000,297.339996,87.910004,95144.289062,28.64,114.84,49.299999,PM2.5,7405
33.110001,45.939999,11.830000,3.270000,0.590000,77.800003,-1.260000,-1.440000,298.029999,85.930000,96479.843750,28.62,114.99,47.299999,PM2.5,7406
30.670000,43.090000,11.170000,4.080000,0.610000,75.010002,-1.060000,-1.920000,298.809998,82.839996,97940.859375,28.61,115.14,43.814285,PM2.5,7407
27.049999,39.119999,11.150000,5.300000,0.660000,70.239998,-1.040000,-2.520000,299.660004,79.930000,99617.023438,28.6,115.3,39.119999,PM10,7408
22.750000,34.560001,10.960000,6.110000,0.710000,67.290001,-1.180000,-3.040000,299.950012,78.339996,99993.226562,28.58,115.45,34.560001,PM10,7409
20.059999,33.340000,12.630000,8.490000,0.850000,62.220001,-1.190000,-3.110000,299.929993,78.169998,99663.406250,28.57,115.61,33.340000,PM10,7410
15.930000,38.130001,26.370001,21.059999,1.430000,51.110001,-1.040000,-3.260000,300.049988,78.690002,100006.062500,28.56,115.76,38.130001,PM10,7411
15.030000,35.290001,26.139999,19.629999,1.310000,53.650002,-0.820000,-3.460000,300.279999,78.529999,100253.593750,28.54,115.91,35.290001,PM10,7412
17.549999,29.580000,12.770000,6.060000,0.700000,68.169998,-0.520000,-3.510000,300.269989,78.930000,100075.523438,28.53,116.07,29.580000,PM10,7413
20.740000,31.969999,10.860000,4.490000,0.600000,75.099998,-0.580000,-3.410000,300.130005,80.550003,99990.796875,28.52,116.22,31.969999,PM10,7414
23.080000,35.490002,10.720000,4.470000,0.590000,80.660004,-0.220000,-3.690000,299.980011,81.930000,100093.273438,28.5,116.37,35.490002,PM10,7415
25.700001,37.680000,11.140000,4.540000,0.590000,81.669998,0.620000,-3.180000,300.190002,82.330002,99991.421875,28.49,116.53,37.680000,PM10,7416
28.920000,40.169998,11.520000,4.900000,0.560000,82.739998,0.820000,-2.930000,300.309998,82.410004,99736.289062,28.47,116.68,41.314285,PM2.5,7417
32.180000,42.500000,11.990000,5.980000,0.540000,82.209999,0.920000,-2.770000,300.399994,82.510002,99641.703125,28.46,116.84,45.971428,PM2.5,7418
34.029999,44.299999,13.220000,7.310000,0.540000,80.279999,1.190000,-2.520000,300.540009,81.849998,99433.140625,28.44,116.99,48.614285,PM2.5,7419
35.770000,46.730000,14.900000,8.720000,0.550000,77.529999,1.350000,-2.070000,300.839996,80.760002,99414.187500,28.43,117.14,50.962502,PM2.5,7420
37.619999,48.500000,14.470000,7.880000,0.510000,76.839996,1.310000,-1.610000,300.880005,81.580002,99637.046875,28.41,117.3,53.274998,PM2.5,7421
38.240002,49.770000,15.830000,8.560000,0.480000,75.919998,1.560000,-1.170000,301.000000,81.279999,99698.437500,28.39,117.45,54.050003,PM2.5,7422
41.509998,54.540001,19.049999,10.370000,0.450000,73.959999,1.940000,-1.460000,301.359985,79.989998,99902.093750,28.38,117.6,58.137497,PM2.5,7423
46.759998,63.369999,25.010000,14.610000,0.460000,70.500000,2.070000,-0.850000,301.359985,80.470001,99774.117188,28.36,117.75,64.699997,PM2.5,7424
46.770000,64.800003,26.540001,15.520000,0.410000,68.430000,2.240000,0.080000,301.320007,79.550003,99319.179688,28.35,117.91,64.712502,PM2.5,7425
39.869999,55.910000,21.389999,11.800000,0.370000,70.389999,2.740000,1.090000,301.390015,77.839996,98696.828125,28.33,118.06,56.087498,PM2.5,7426
35.700001,49.910000,17.799999,9.250000,0.340000,73.000000,2.800000,1.290000,301.040009,77.800003,97530.617188,28.31,118.21,50.875000,PM2.5,7427
