PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
93.000000,116.489998,25.410000,28.410000,1.810000,26.180000,-4.240000,3.340000,272.480011,91.910004,94989.421875,30.8,110.78,122.500000,PM2.5,10642
100.800003,124.070000,25.330000,29.770000,1.860000,25.139999,-3.680000,2.430000,273.130005,90.680000,96807.406250,30.8,110.94,132.250000,PM2.5,10643
105.169998,125.570000,27.129999,28.719999,1.750000,27.040001,-3.860000,-2.940000,273.529999,82.199997,97413.070312,30.79,111.1,137.712494,PM2.5,10644
113.529999,134.080002,27.740000,32.549999,1.900000,23.650000,-3.720000,-6.190000,274.420013,74.800003,99723.523438,30.78,111.26,148.162506,PM2.5,10645
120.860001,141.600006,28.139999,33.790001,1.920000,22.580000,-3.630000,-8.290000,274.570007,74.070000,100664.476562,30.77,111.42,158.371429,PM2.5,10646
127.419998,146.919998,29.270000,32.860001,1.860000,24.750000,-3.640000,-8.370000,273.600006,79.389999,99862.000000,30.76,111.57,167.742859,PM2.5,10647
137.639999,160.190002,28.049999,35.110001,1.920000,21.280001,-3.050000,-10.100000,273.940002,80.910004,101036.976562,30.76,111.73,182.342850,PM2.5,10648
145.320007,171.820007,26.639999,37.360001,1.970000,18.969999,-2.620000,-10.650000,274.869995,76.510002,102333.359375,30.75,111.89,193.314301,PM2.5,10649
148.649994,179.550003,26.110001,37.549999,2.000000,19.639999,-2.790000,-11.200000,274.779999,79.070000,102246.976562,30.74,112.05,198.071426,PM2.5,10650
146.619995,181.279999,23.420000,34.630001,2.030000,22.809999,-2.840000,-11.360000,274.619995,82.680000,102144.218750,30.73,112.2,195.171417,PM2.5,10651
141.850006,181.460007,22.430000,32.900002,2.060000,25.010000,-2.360000,-10.820000,274.779999,84.110001,102209.242188,30.72,112.36,188.357147,PM2.5,10652
135.570007,180.279999,22.959999,32.470001,2.120000,25.450001,-2.000000,-9.880000,275.140015,84.489998,102407.218750,30.71,112.52,179.385727,PM2.5,10653
127.040001,172.720001,22.320000,30.760000,2.130000,26.820000,-2.270000,-8.530000,275.399994,82.180000,102617.453125,30.7,112.68,167.199997,PM2.5,10654
121.790001,164.500000,21.549999,29.049999,2.090000,28.600000,-3.230000,-8.420000,275.760010,78.709999,102688.906250,30.69,112.84,159.699997,PM2.5,10655
120.080002,158.160004,21.450001,28.040001,2.070000,29.639999,-4.440000,-9.210000,275.779999,78.379997,102696.148438,30.68,112.99,157.257141,PM2.5,10656
118.760002,150.539993,20.770000,26.860001,2.000000,30.740000,-5.060000,-10.190000,275.660004,79.879997,102671.390625,30.67,113.15,155.371429,PM2.5,10657
116.239998,142.210007,19.620001,25.490000,1.910000,32.509998,-4.720000,-9.900000,275.750000,80.029999,102660.117188,30.66,113.31,151.771423,PM2.5,10658
113.180000,132.320007,18.799999,24.850000,1.810000,32.340000,-4.270000,-9.240000,276.010010,78.980003,102650.843750,30.65,113.47,147.725006,PM2.5,10659
110.190002,122.800003,18.230000,24.889999,1.720000,31.330000,-4.390000,-9.980000,276.290009,78.419998,102639.562500,30.64,113.62,143.987503,PM2.5,10660
107.669998,113.589996,17.700001,25.559999,1.660000,29.760000,-4.490000,-9.460000,276.529999,78.199997,102559.289062,30.63,113.78,140.837494,PM2.5,10661
106.099998,103.379997,16.430000,26.559999,1.620000,27.670000,-4.300000,-8.900000,276.790009,78.220001,102516.671875,30.62,113.94,138.875000,PM2.5,10662
106.650002,78.599998,15.530000,30.530001,1.560000,20.719999,-3.770000,-8.660000,277.160004,77.629997,102644.546875,30.6,114.1,139.562500,PM2.5,10663
106.519997,44.220001,12.110000,35.799999,1.510000,12.640000,-3.510000,-7.670000,277.730011,75.849998,102696.507812,30.59,114.25,139.399994,PM2.5,10664
106.879997,51.549999,8.350000,35.520000,1.640000,12.130000,-3.890000,-9.740000,278.089996,79.430000,102601.273438,30.58,114.41,139.849991,PM2.5,10665
96.099998,114.940002,11.810000,27.520000,1.760000,27.580000,-3.420000,-7.980000,278.470001,77.169998,102531.226562,30.57,114.57,126.375000,PM2.5,10666
93.519997,118.349998,12.160000,25.370001,1.840000,30.690001,-2.850000,-6.580000,279.200012,76.580002,102567.250000,30.56,114.73,123.149994,PM2.5,10667
94.160004,124.440002,12.100000,24.760000,1.950000,29.950001,-3.170000,-3.950000,279.660004,72.690002,102654.843750,30.54,114.88,123.950005,PM2.5,10668
93.680000,127.070000,12.450000,24.360001,1.960000,30.740000,-3.840000,-3.650000,279.820007,71.209999,102528.242188,30.53,115.04,123.349998,PM2.5,10669
90.580002,122.279999,12.900000,24.700001,1.900000,30.639999,-4.390000,-3.630000,279.640015,70.540001,102053.062500,30.52,115.2,119.475006,PM2.5,10670
85.919998,113.660004,12.960000,25.299999,1.820000,29.480000,-4.240000,-3.320000,279.500000,70.410004,101749.640625,30.5,115.35,113.649994,PM2.5,10671
79.059998,99.209999,13.610000,25.820000,1.680000,28.930000,-4.270000,-2.910000,278.959991,72.540001,100999.867188,30.49,115.51,105.074997,PM2.5,10672
70.959999,79.860001,15.000000,26.719999,1.510000,28.870001,-5.380000,-3.300000,278.089996,74.540001,100054.070312,30.48,115.67,94.949997,PM2.5,10673
66.360001,67.099998,15.750000,27.900000,1.410000,27.670000,-7.200000,-4.380000,276.899994,78.470001,98949.703125,30.46,115.83,89.199997,PM2.5,10674
77.550003,90.010002,21.440001,23.740000,1.510000,30.160000,-8.400000,1.090000,270.649994,96.500000,89533.398438,30.97,110.16,103.187500,PM2.5,10880
83.739998,100.290001,22.549999,25.650000,1.600000,28.469999,-4.970000,1.360000,272.079987,96.610001,92945.742188,30.96,110.32,110.924995,PM2.5,10881
88.910004,108.930000,23.570000,26.799999,1.670000,27.440001,-4.670000,1.840000,273.380005,94.680000,95393.070312,30.95,110.47,117.387505,PM2.5,10882
94.000000,115.809998,23.790001,27.490000,1.710000,25.980000,-3.780000,3.060000,273.390015,93.699997,95948.062500,30.95,110.63,123.750000,PM2.5,10883
99.220001,120.830002,25.340000,27.610001,1.730000,26.209999,-2.600000,2.570000,273.529999,92.440002,96299.468750,30.94,110.79,130.274994,PM2.5,10884
99.860001,119.889999,26.780001,25.469999,1.620000,29.340000,-3.490000,-0.890000,273.000000,83.029999,94532.437500,30.93,110.95,131.074997,PM2.5,10885
105.010002,124.440002,26.549999,25.940001,1.610000,28.969999,-4.350000,-5.840000,272.000000,82.739998,94234.593750,30.92,111.11,137.512497,PM2.5,10886
111.720001,129.759995,28.459999,27.270000,1.670000,28.860001,-3.980000,-7.350000,272.890015,78.110001,97277.382812,30.92,111.27,145.899994,PM2.5,10887
119.510002,138.889999,28.280001,29.520000,1.750000,26.590000,-4.240000,-9.390000,272.790009,80.430000,98464.523438,30.91,111.42,156.442856,PM2.5,10888
126.570000,146.009995,29.430000,31.750000,1.800000,25.559999,-3.230000,-8.700000,272.070007,84.459999,98097.117188,30.9,111.58,166.528564,PM2.5,10889
137.139999,158.690002,29.090000,35.110001,1.880000,22.049999,-1.570000,-8.510000,273.649994,79.010002,100569.343750,30.89,111.74,181.628571,PM2.5,10890
146.789993,173.279999,27.629999,37.680000,1.950000,18.799999,-2.060000,-10.300000,274.980011,73.330002,102422.921875,30.88,111.9,195.414276,PM2.5,10891
151.910004,182.649994,26.930000,38.820000,2.020000,18.100000,-2.890000,-11.050000,274.500000,78.610001,102036.906250,30.87,112.06,201.910004,PM2.5,10892
149.559998,184.309998,24.170000,35.080002,2.050000,22.200001,-2.750000,-11.510000,274.309998,82.949997,101944.789062,30.86,112.22,199.371429,PM2.5,10893
143.660004,182.570007,22.840000,33.029999,2.090000,24.830000,-2.000000,-10.670000,274.529999,83.250000,102231.789062,30.86,112.37,190.942856,PM2.5,10894
137.059998,179.759995,23.270000,32.389999,2.130000,25.570000,-1.240000,-9.960000,274.869995,82.610001,102546.773438,30.85,112.53,181.514282,PM2.5,10895
128.550003,170.880005,22.700001,30.559999,2.120000,27.629999,-1.790000,-7.990000,275.450012,79.879997,102704.273438,30.84,112.69,169.357147,PM2.5,10896
124.190002,164.149994,22.180000,28.830000,2.090000,29.870001,-3.260000,-7.550000,275.609985,76.720001,102475.046875,30.83,112.85,163.128571,PM2.5,10897
123.839996,161.080002,22.230000,27.969999,2.090000,31.070000,-4.540000,-8.560000,275.320007,78.349998,102176.093750,30.82,113.01,162.628571,PM2.5,10898
123.110001,155.669998,21.430000,26.910000,2.040000,31.629999,-5.150000,-10.320000,275.260010,80.269997,102379.093750,30.81,113.16,161.585709,PM2.5,10899
120.970001,147.649994,20.020000,25.860001,1.940000,32.369999,-4.800000,-10.260000,275.420013,80.519997,102614.367188,30.79,113.32,158.528580,PM2.5,10900
118.070000,138.770004,19.840000,25.150000,1.830000,33.230000,-4.280000,-9.510000,275.700012,78.730003,102617.789062,30.78,113.48,154.385712,PM2.5,10901
115.040001,129.309998,19.110001,24.830000,1.720000,32.540001,-4.350000,-9.960000,276.019989,77.769997,102634.640625,30.77,113.64,150.057144,PM2.5,10902
111.959999,122.110001,18.690001,24.879999,1.640000,32.650002,-4.620000,-9.550000,276.339996,77.290001,102652.632812,30.76,113.79,146.199997,PM2.5,10903
109.309998,118.559998,16.719999,24.990000,1.600000,32.160000,-4.790000,-9.010000,276.649994,77.169998,102669.867188,30.75,113.95,142.887497,PM2.5,10904
108.919998,108.870003,15.950000,26.940001,1.570000,28.719999,-4.880000,-9.080000,276.940002,77.480003,102681.039062,30.74,114.11,142.399994,PM2.5,10905
108.059998,72.290001,15.570000,31.170000,1.500000,19.629999,-4.580000,-8.560000,277.200012,77.680000,102693.773438,30.73,114.27,141.324997,PM2.5,10906
104.980003,76.650002,12.710000,31.090000,1.600000,20.389999,-4.140000,-9.410000,277.450012,76.400002,102642.593750,30.72,114.43,137.475006,PM2.5,10907
95.419998,118.470001,12.950000,25.730000,1.660000,31.520000,-3.590000,-9.130000,277.970001,76.370003,102589.593750,30.7,114.58,125.524994,PM2.5,10908
91.699997,115.500000,12.520000,25.290001,1.710000,33.220001,-2.900000,-7.650000,278.869995,76.089996,102627.843750,30.69,114.74,120.875000,PM2.5,10909
89.510002,115.239998,12.860000,24.400000,1.790000,31.620001,-3.030000,-4.120000,279.359985,71.910004,102360.750000,30.68,114.9,118.137505,PM2.5,10910
87.199997,114.639999,12.830000,23.860001,1.800000,31.889999,-3.900000,-3.000000,279.420013,70.400002,102000.789062,30.67,115.06,115.250000,PM2.5,10911
83.769997,110.309998,12.580000,23.980000,1.760000,31.059999,-4.600000,-3.230000,279.570007,68.220001,102077.679688,30.65,115.21,110.962494,PM2.5,10912
78.830002,101.330002,12.630000,24.389999,1.670000,30.090000,-5.120000,-3.630000,279.540009,66.669998,101929.132812,30.64,115.37,104.787506,PM2.5,10913
73.860001,89.570000,13.090000,24.770000,1.560000,29.379999,-5.760000,-3.570000,278.799988,68.949997,100890.593750,30.63,115.53,98.574997,PM2.5,10914
70.150002,78.879997,14.070000,25.250000,1.450000,28.920000,-6.560000,-3.410000,277.640015,72.980003,99403.898438,30.61,115.68,93.937500,PM2.5,10915
67.239998,69.610001,15.360000,26.250000,1.370000,28.510000,-7.310000,-3.580000,276.470001,77.260002,98243.523438,30.6,115.84,90.299995,PM2.5,10916
83.650002,96.779999,24.920000,23.480000,1.550000,32.959999,-8.470000,2.310000,271.540009,96.779999,91134.929688,31.1,110.17,110.812500,PM2.5,11126
87.839996,105.820000,24.400000,24.330000,1.580000,32.310001,-5.200000,2.440000,273.019989,95.230003,94333.882812,31.1,110.32,116.049995,PM2.5,11127
88.250000,107.650002,26.280001,23.450001,1.520000,33.669998,-4.640000,-0.040000,273.399994,89.110001,94478.617188,31.09,110.48,116.562500,PM2.5,11128
92.349998,112.949997,26.150000,23.990000,1.540000,31.930000,-3.350000,-0.810000,272.809998,88.239998,93854.226562,31.08,110.64,121.687500,PM2.5,11129
96.269997,116.830002,27.530001,24.070000,1.530000,31.889999,-2.620000,-1.540000,272.529999,82.430000,92713.617188,31.08,110.8,126.587494,PM2.5,11130
100.699997,121.290001,27.680000,23.950001,1.530000,31.879999,-4.050000,-3.870000,270.600006,83.540001,90120.187500,31.07,110.96,132.125000,PM2.5,11131
105.290001,125.320000,26.969999,24.940001,1.540000,29.780001,-4.610000,-7.130000,270.000000,87.709999,91053.703125,31.06,111.12,137.862503,PM2.5,11132
110.750000,129.520004,28.219999,26.709999,1.580000,29.000000,-3.660000,-8.340000,271.059998,83.849998,94526.117188,31.05,111.28,144.687500,PM2.5,11133
118.029999,137.199997,29.360001,29.010000,1.670000,27.940001,-3.080000,-8.000000,271.790009,83.650002,97120.257812,31.04,111.43,154.328568,PM2.5,11134
126.300003,147.070007,29.540001,31.930000,1.770000,25.379999,-2.020000,-7.490000,272.470001,80.519997,98858.148438,31.04,111.59,166.142868,PM2.5,11135
136.440002,159.029999,29.209999,34.720001,1.830000,22.830000,-1.280000,-7.890000,273.600006,75.139999,100483.570312,31.03,111.75,180.628571,PM2.5,11136
147.250000,173.699997,28.709999,37.490002,1.910000,19.670000,-2.170000,-9.930000,274.209991,74.360001,101459.796875,31.02,111.91,196.071426,PM2.5,11137
155.330002,186.479996,28.510000,39.830002,2.030000,17.250000,-2.700000,-10.740000,273.950012,79.570000,101536.187500,31.01,112.07,205.330002,PM2.5,11138
152.740005,188.160004,24.799999,35.740002,2.080000,21.469999,-2.130000,-11.610000,273.959991,83.589996,101725.273438,31.0,112.23,202.740005,PM2.5,11139
146.080002,185.449997,23.160000,33.689999,2.130000,24.049999,-1.500000,-10.600000,274.380005,83.800003,102222.062500,30.99,112.38,194.400009,PM2.5,11140
138.669998,180.169998,23.510000,32.400002,2.170000,25.840000,-1.030000,-9.760000,274.869995,81.779999,102589.812500,30.98,112.54,183.814285,PM2.5,11141
130.229996,170.580002,23.150000,30.440001,2.160000,28.860001,-1.730000,-7.480000,275.260010,77.720001,102436.679688,30.97,112.7,171.757141,PM2.5,11142
127.129997,165.899994,23.049999,29.059999,2.150000,31.610001,-3.450000,-7.850000,275.040009,76.480003,101733.023438,30.96,112.86,167.328568,PM2.5,11143
127.529999,164.779999,22.719999,28.379999,2.150000,31.950001,-4.480000,-8.610000,274.559998,79.870003,101291.601562,30.95,113.02,167.899994,PM2.5,11144
127.000000,161.169998,21.900000,27.290001,2.100000,31.850000,-4.650000,-9.470000,274.619995,82.250000,101684.968750,30.94,113.18,167.142853,PM2.5,11145
124.820000,154.210007,20.770000,26.410000,2.000000,32.320000,-4.730000,-10.530000,274.959991,81.949997,102314.226562,30.93,113.33,164.028564,PM2.5,11146
121.570000,145.110001,20.480000,25.680000,1.870000,33.119999,-4.610000,-10.160000,275.350006,78.980003,102520.078125,30.92,113.49,159.385712,PM2.5,11147
118.459999,136.919998,19.910000,25.170000,1.750000,33.480000,-4.480000,-9.940000,275.720001,77.120003,102576.023438,30.91,113.65,154.942856,PM2.5,11148
115.050003,131.179993,19.129999,24.580000,1.660000,34.619999,-4.710000,-9.670000,276.140015,75.500000,102648.296875,30.9,113.81,150.071426,PM2.5,11149
111.839996,132.619995,17.049999,23.780001,1.610000,36.189999,-5.270000,-9.440000,276.429993,74.739998,102628.890625,30.89,113.97,146.049988,PM2.5,11150
110.279999,140.559998,15.250000,23.430000,1.580000,36.970001,-5.600000,-9.770000,276.600006,75.480003,102578.593750,30.87,114.12,144.100006,PM2.5,11151
106.879997,135.529999,14.320000,24.110001,1.570000,35.020000,-5.270000,-9.750000,276.899994,76.629997,102573.343750,30.86,114.28,139.849991,PM2.5,11152
101.750000,126.419998,13.960000,24.790001,1.580000,33.980000,-4.820000,-9.350000,277.239990,77.029999,102588.046875,30.85,114.44,133.437500,PM2.5,11153
95.260002,121.180000,13.480000,24.459999,1.600000,34.250000,-4.200000,-9.350000,277.670013,74.059998,102645.796875,30.84,114.6,125.325005,PM2.5,11154
90.410004,114.290001,13.140000,24.830000,1.620000,32.779999,-3.360000,-8.310000,278.329987,71.699997,102729.156250,30.83,114.76,119.262505,PM2.5,11155
86.559998,110.269997,13.090000,24.670000,1.650000,32.310001,-3.260000,-5.550000,278.660004,71.669998,101938.171875,30.81,114.91,114.449997,PM2.5,11156
82.720001,106.129997,13.240000,24.190001,1.660000,32.840000,-3.750000,-3.420000,278.450012,71.830002,100836.796875,30.8,115.07,109.650002,PM2.5,11157
78.489998,100.239998,12.970000,24.230000,1.620000,32.240002,-4.310000,-3.010000,278.739990,68.680000,100958.937500,30.79,115.23,104.362495,PM2.5,11158
75.209999,94.489998,12.780000,24.240000,1.560000,31.139999,-5.370000,-3.670000,278.690002,66.860001,100899.007812,30.78,115.39,100.262497,PM2.5,11159
71.540001,85.120003,13.260000,24.309999,1.460000,30.540001,-6.560000,-4.520000,278.089996,67.730003,100224.351562,30.76,115.54,95.675003,PM2.5,11160
69.349998,77.379997,13.550000,24.520000,1.380000,28.940001,-6.780000,-4.610000,277.480011,70.180000,99298.796875,30.75,115.7,92.937500,PM2.5,11161
83.190002,98.830002,27.809999,21.129999,1.460000,39.650002,-6.900000,1.780000,272.260010,93.099998,90184.296875,31.24,110.17,110.237503,PM2.5,11369
85.919998,105.500000,26.840000,21.559999,1.480000,38.720001,-6.110000,0.520000,272.369995,88.360001,90510.406250,31.23,110.33,113.649994,PM2.5,11370
88.919998,110.050003,28.090000,22.080000,1.480000,38.279999,-6.210000,-3.140000,271.989990,82.309998,90767.351562,31.23,110.49,117.399994,PM2.5,11371
94.680000,116.559998,29.400000,24.160000,1.510000,35.400002,-4.870000,-4.140000,270.910004,85.190002,91050.210938,31.22,110.65,124.599998,PM2.5,11372
99.019997,121.029999,28.860001,24.799999,1.520000,33.400002,-4.060000,-4.240000,270.549988,82.230003,90638.500000,31.21,110.81,130.024994,PM2.5,11373
102.769997,124.260002,28.580000,24.059999,1.520000,32.639999,-4.760000,-4.700000,269.700012,83.580002,89538.320312,31.2,110.97,134.712494,PM2.5,11374
105.930000,126.070000,28.430000,24.500000,1.510000,31.010000,-4.260000,-6.510000,268.779999,89.260002,89369.679688,31.2,111.13,138.662506,PM2.5,11375
111.400002,132.740005,26.799999,26.959999,1.550000,27.780001,-2.600000,-7.800000,269.260010,90.050003,92171.218750,31.19,111.29,145.500000,PM2.5,11376
118.389999,139.190002,29.100000,29.840000,1.630000,27.559999,-1.680000,-6.370000,271.600006,81.980003,96731.976562,31.18,111.44,154.842850,PM2.5,11377
126.339996,148.520004,29.400000,32.000000,1.720000,25.820000,-1.780000,-6.820000,273.040009,74.019997,99423.632812,31.17,111.6,166.199997,PM2.5,11378
136.979996,160.330002,29.070000,34.770000,1.790000,23.160000,-2.200000,-8.620000,272.750000,76.139999,99554.531250,31.16,111.76,181.399994,PM2.5,11379
148.979996,174.520004,29.170000,37.570000,1.880000,20.290001,-2.350000,-9.920000,272.760010,79.489998,99819.640625,31.15,111.92,198.542847,PM2.5,11380
158.759995,189.339996,29.809999,40.040001,2.030000,17.760000,-1.780000,-10.200000,273.100006,81.800003,100690.429688,31.15,112.08,208.759995,PM2.5,11381
156.270004,192.639999,25.010000,36.369999,2.110000,20.760000,-1.090000,-11.180000,273.640015,83.970001,101583.539062,31.14,112.24,206.270004,PM2.5,11382
148.550003,189.029999,23.400000,34.240002,2.200000,23.570000,-0.950000,-10.430000,274.119995,83.629997,102148.562500,31.13,112.4,197.928574,PM2.5,11383
140.020004,181.309998,23.510000,32.389999,2.240000,26.100000,-0.950000,-9.560000,274.549988,81.129997,102445.757812,31.12,112.55,185.742859,PM2.5,11384
131.639999,171.369995,23.870001,30.610001,2.240000,30.280001,-1.990000,-6.870000,274.660004,77.989998,101769.578125,31.11,112.71,173.771423,PM2.5,11385
130.490005,170.940002,22.400000,29.379999,2.250000,30.799999,-4.360000,-8.430000,273.929993,79.669998,100467.062500,31.1,112.87,172.128586,PM2.5,11386
131.479996,171.520004,22.459999,29.410000,2.280000,30.570000,-5.300000,-9.890000,273.570007,82.940002,100300.843750,31.09,113.03,173.542847,PM2.5,11387
129.839996,166.160004,22.660000,28.200001,2.220000,31.910000,-4.110000,-8.640000,273.950012,83.430000,100960.960938,31.08,113.19,171.199997,PM2.5,11388
127.110001,160.220001,20.570000,26.959999,2.110000,31.920000,-3.800000,-9.970000,274.480011,82.980003,101909.703125,31.07,113.35,167.300003,PM2.5,11389
123.279999,151.979996,20.360001,26.129999,1.950000,33.200001,-4.330000,-10.050000,275.070007,79.110001,102478.890625,31.06,113.5,161.828568,PM2.5,11390
119.680000,145.509995,19.309999,25.410000,1.820000,33.869999,-4.580000,-9.890000,275.420013,76.709999,102516.812500,31.04,113.66,156.685715,PM2.5,11391
116.449997,141.929993,18.719999,24.719999,1.720000,35.480000,-4.790000,-9.720000,275.750000,75.360001,102455.257812,31.03,113.82,152.071426,PM2.5,11392
113.489998,140.660004,17.129999,24.170000,1.630000,36.810001,-5.360000,-9.510000,276.029999,74.900002,102404.351562,31.02,113.98,148.112503,PM2.5,11393
110.919998,143.740005,15.730000,23.840000,1.580000,37.860001,-6.030000,-10.200000,276.130005,75.790001,102349.617188,31.01,114.14,144.899994,PM2.5,11394
107.080002,143.300003,14.460000,23.760000,1.550000,36.869999,-5.600000,-10.400000,276.279999,76.750000,102266.296875,31.0,114.3,140.100006,PM2.5,11395
101.629997,133.929993,13.950000,23.790001,1.550000,36.060001,-4.860000,-9.430000,276.779999,75.910004,102350.468750,30.99,114.45,133.287491,PM2.5,11396
95.349998,122.639999,13.890000,24.190001,1.550000,35.490002,-4.690000,-9.240000,277.320007,73.910004,102510.023438,30.97,114.61,125.437500,PM2.5,11397
89.660004,114.190002,13.340000,24.549999,1.570000,33.700001,-4.500000,-8.690000,277.940002,71.660004,102740.578125,30.96,114.77,118.325005,PM2.5,11398
84.769997,108.290001,13.220000,24.469999,1.560000,33.189999,-4.750000,-7.210000,278.029999,70.860001,101900.757812,30.95,114.93,112.212494,PM2.5,11399
80.610001,102.809998,13.540000,24.250000,1.550000,33.520000,-4.730000,-5.310000,277.070007,74.160004,99593.218750,30.94,115.09,107.012497,PM2.5,11400
75.820000,95.080002,13.560000,24.459999,1.500000,33.419998,-3.880000,-4.080000,277.010010,73.500000,98872.906250,30.92,115.24,101.025002,PM2.5,11401
72.709999,89.699997,13.170000,24.450001,1.450000,31.980000,-4.420000,-3.960000,277.670013,68.529999,99480.218750,30.91,115.4,97.137497,PM2.5,11402
69.949997,82.089996,13.420000,24.010000,1.370000,31.459999,-6.590000,-5.890000,277.220001,68.320000,99331.320312,30.9,115.56,93.687500,PM2.5,11403
68.779999,76.330002,13.730000,23.860001,1.310000,29.920000,-7.290000,-8.290000,276.769989,69.709999,99009.867188,30.88,115.72,92.224998,PM2.5,11404
74.250000,92.070000,26.770000,16.170000,1.290000,45.439999,-4.380000,1.010000,270.989990,94.330002,83938.710938,31.37,110.18,99.062500,PM2.5,11608
80.580002,101.250000,26.559999,17.500000,1.330000,43.520000,-4.040000,-0.910000,269.829987,94.809998,82583.937500,31.37,110.34,106.975006,PM2.5,11609
87.680000,110.599998,29.379999,21.070000,1.400000,40.220001,-3.630000,-3.160000,270.109985,89.559998,85971.609375,31.36,110.5,115.849998,PM2.5,11610
96.070000,121.050003,30.799999,24.500000,1.490000,36.630001,-3.260000,-4.270000,271.309998,81.739998,90861.531250,31.35,110.66,126.337502,PM2.5,11611
101.230003,125.360001,29.820000,25.910000,1.510000,33.939999,-4.050000,-5.000000,270.940002,77.250000,91610.843750,31.35,110.82,132.787506,PM2.5,11612
106.089996,130.169998,28.309999,26.370001,1.520000,31.620001,-5.640000,-6.090000,268.679993,85.830002,89244.203125,31.34,110.98,138.862488,PM2.5,11613
108.769997,130.449997,28.680000,26.190001,1.500000,30.139999,-3.620000,-5.450000,267.410004,92.760002,88550.242188,31.33,111.14,142.212494,PM2.5,11614
112.599998,134.990005,28.700001,28.670000,1.530000,28.750000,-0.680000,-5.280000,268.920013,89.940002,91971.460938,31.32,111.29,147.000000,PM2.5,11615
117.720001,140.570007,28.549999,30.650000,1.580000,27.830000,-1.000000,-6.020000,271.140015,79.559998,95880.671875,31.32,111.45,153.885712,PM2.5,11616
124.779999,147.740005,28.809999,32.330002,1.650000,26.379999,-2.550000,-7.730000,271.890015,75.330002,97801.796875,31.31,111.61,163.971420,PM2.5,11617
139.080002,162.960007,28.670000,35.419998,1.760000,22.950001,-3.120000,-9.620000,271.329987,81.320000,98072.796875,31.3,111.77,184.400009,PM2.5,11618
154.679993,181.089996,28.959999,38.470001,1.880000,19.350000,-1.970000,-9.950000,271.470001,84.839996,98616.062500,31.29,111.93,204.679993,PM2.5,11619
164.520004,195.630005,28.570000,39.830002,2.040000,17.959999,-0.520000,-9.990000,272.500000,84.529999,100296.218750,31.28,112.09,214.520004,PM2.5,11620
159.389999,195.800003,24.940001,36.689999,2.150000,20.820000,-0.070000,-9.650000,273.529999,83.639999,101705.093750,31.27,112.25,209.389999,PM2.5,11621
151.410004,192.710007,23.559999,34.419998,2.260000,23.360001,-0.490000,-9.790000,274.040009,83.430000,102264.203125,31.26,112.41,201.410004,PM2.5,11622
140.470001,181.899994,23.049999,32.080002,2.310000,26.690001,-1.280000,-8.940000,274.459991,79.769997,102445.546875,31.25,112.57,186.385712,PM2.5,11623
133.399994,174.059998,23.700001,30.889999,2.330000,30.420000,-2.330000,-6.650000,274.269989,77.730003,101550.976562,31.24,112.72,176.285706,PM2.5,11624
132.000000,173.160004,23.430000,30.340000,2.340000,31.490000,-4.020000,-7.590000,273.149994,81.900002,99707.468750,31.23,112.88,174.285721,PM2.5,11625
133.100006,175.190002,22.280001,29.820000,2.380000,30.379999,-4.860000,-9.850000,272.709991,84.900002,99313.953125,31.22,113.04,175.857147,PM2.5,11626
132.610001,172.759995,22.430000,29.250000,2.350000,30.700001,-3.810000,-8.260000,273.529999,83.980003,100674.617188,31.21,113.2,175.157150,PM2.5,11627
128.619995,165.580002,21.200001,28.160000,2.220000,31.469999,-3.510000,-9.100000,274.179993,83.330002,101760.093750,31.2,113.36,169.457138,PM2.5,11628
124.209999,157.529999,20.440001,27.200001,2.050000,32.799999,-4.290000,-9.630000,274.630005,79.709999,102151.062500,31.19,113.52,163.157135,PM2.5,11629
120.260002,151.789993,19.730000,26.520000,1.900000,33.889999,-4.830000,-9.730000,275.089996,76.449997,102391.140625,31.18,113.68,157.514282,PM2.5,11630
117.050003,148.279999,18.639999,25.950001,1.770000,35.040001,-5.210000,-9.800000,275.380005,75.230003,102390.882812,31.17,113.83,152.928574,PM2.5,11631
114.529999,146.020004,17.330000,25.360001,1.660000,36.619999,-5.670000,-9.600000,275.459991,75.449997,102022.773438,31.16,113.99,149.412506,PM2.5,11632
111.870003,146.380005,16.320000,25.010000,1.570000,38.160000,-6.040000,-9.730000,275.299988,77.449997,101557.593750,31.15,114.15,146.087509,PM2.5,11633
108.220001,147.100006,15.010000,24.730000,1.530000,37.330002,-5.560000,-10.770000,275.570007,77.650002,101714.031250,31.13,114.31,141.524994,PM2.5,11634
102.919998,137.119995,14.270000,24.530001,1.520000,35.919998,-4.800000,-9.250000,276.369995,75.389999,102165.367188,31.12,114.47,134.899994,PM2.5,11635
96.830002,124.760002,13.830000,24.440001,1.520000,35.000000,-4.860000,-8.810000,276.899994,73.269997,102300.976562,31.11,114.63,127.287506,PM2.5,11636
90.809998,115.839996,13.560000,24.809999,1.520000,33.849998,-5.350000,-8.820000,277.309998,71.989998,102444.437500,31.1,114.78,119.762497,PM2.5,11637
85.349998,109.070000,13.290000,24.549999,1.500000,33.349998,-6.180000,-8.450000,277.480011,71.120003,102070.703125,31.08,114.94,112.937500,PM2.5,11638
