AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
37.528572,26.270000,37.439999,13.280000,18.340000,0.530000,70.809998,2013-04-06
52.175003,36.740002,52.110001,18.410000,28.330000,0.460000,71.309998,2013-04-07
65.087502,47.070000,69.320000,21.980000,30.350000,0.590000,73.839996,2013-04-08
86.662506,64.330002,109.029999,28.700001,36.990002,0.760000,81.000000,2013-04-09
61.744999,40.110001,73.489998,13.980000,22.990000,0.420000,78.830002,2013-04-10
58.724998,40.450001,67.449997,17.459999,29.530001,0.510000,67.370003,2013-04-11
62.330002,44.540001,74.660004,17.730000,26.780001,0.510000,74.669998,2013-04-12
68.695000,48.799999,87.389999,25.209999,40.669998,0.590000,79.489998,2013-04-13
65.345001,46.990002,80.690002,25.330000,24.410000,0.540000,85.220001,2013-04-14
78.125000,57.500000,90.080002,23.530001,33.320000,0.630000,78.080002,2013-04-15
62.775002,45.220001,73.739998,15.390000,23.790001,0.550000,74.059998,2013-04-16
102.574997,77.059998,101.849998,19.719999,41.470001,0.810000,59.009998,2013-04-17
122.012497,92.610001,124.779999,25.370001,48.500000,1.010000,38.430000,2013-04-18
58.290001,39.139999,66.580002,19.639999,30.370001,0.510000,78.720001,2013-04-19
53.787498,38.029999,43.770000,11.430000,32.080002,0.550000,49.189999,2013-04-20
72.612503,53.090000,59.779999,17.270000,27.010000,0.580000,65.449997,2013-04-21
77.112495,56.689999,67.070000,16.040001,26.209999,0.640000,72.300003,2013-04-22
59.287498,42.430000,44.009998,11.590000,19.230000,0.760000,52.279999,2013-04-23
74.612495,54.689999,62.950001,15.400000,25.469999,0.900000,51.360001,2013-04-24
78.987495,58.189999,85.529999,18.090000,22.740000,0.880000,60.580002,2013-04-25
76.487495,56.189999,74.029999,19.820000,31.160000,0.640000,91.989998,2013-04-26
66.512497,48.209999,67.830002,15.190000,23.670000,0.620000,95.779999,2013-04-27
44.110001,30.860001,44.110001,8.910000,15.830000,0.480000,77.400002,2013-04-28
71.912498,52.529999,65.589996,14.120000,21.730000,0.680000,72.830002,2013-04-29
53.937500,38.150002,44.759998,13.140000,30.740000,0.680000,66.570000,2013-04-30
69.074997,50.259998,75.000000,17.320000,35.869999,0.690000,91.559998,2013-05-01
70.824997,51.660000,71.019997,17.980000,29.690001,0.600000,128.300003,2013-05-02
94.250000,70.400002,99.510002,26.139999,32.330002,0.700000,103.669998,2013-05-03
91.149994,67.919998,96.269997,19.940001,30.209999,0.730000,99.599998,2013-05-04
86.724998,64.379997,84.040001,20.500000,26.450001,0.650000,95.050003,2013-05-05
48.042858,33.630001,37.439999,10.730000,25.379999,0.640000,35.930000,2013-05-06
37.099998,25.969999,36.139999,14.310000,16.969999,0.590000,55.570000,2013-05-07
37.000000,25.900000,30.410000,9.010000,17.559999,0.530000,55.650002,2013-05-08
36.085716,25.260000,31.049999,7.230000,14.270000,0.580000,47.900002,2013-05-09
64.650002,46.720001,58.669998,15.360000,22.860001,0.850000,53.029999,2013-05-10
81.574997,60.259998,77.809998,13.560000,17.260000,0.670000,89.720001,2013-05-11
73.850006,54.080002,70.779999,13.560000,15.340000,0.590000,87.910004,2013-05-12
74.987503,54.990002,80.180000,15.370000,23.500000,0.650000,86.930000,2013-05-13
73.662498,53.930000,69.330002,11.510000,12.620000,0.610000,93.260002,2013-05-14
72.275002,52.820000,64.639999,12.280000,24.309999,0.720000,54.939999,2013-05-15
45.275002,29.530001,26.620001,10.200000,36.220001,0.780000,11.570000,2013-05-16
51.174999,35.939999,37.680000,12.070000,38.849998,0.880000,16.740000,2013-05-17
67.862503,49.290001,58.840000,18.059999,27.430000,0.860000,31.770000,2013-05-18
57.812500,41.250000,51.320000,13.240000,13.870000,0.690000,83.650002,2013-05-19
78.437500,57.750000,82.970001,15.410000,15.520000,0.770000,78.230003,2013-05-20
86.537506,64.230003,90.730003,15.640000,14.920000,0.790000,92.339996,2013-05-21
77.387497,56.910000,86.180000,13.380000,18.320000,0.780000,109.660004,2013-05-22
84.074997,62.259998,79.879997,12.800000,27.400000,0.770000,69.099998,2013-05-23
56.720001,38.459999,63.439999,8.530000,13.470000,0.580000,87.230003,2013-05-24
46.020000,31.559999,46.020000,6.270000,8.860000,0.440000,82.139999,2013-05-25
30.320000,20.900000,30.320000,4.050000,6.930000,0.290000,72.680000,2013-05-26
30.171431,21.120001,28.990000,10.550000,8.820000,0.540000,64.120003,2013-05-27
57.424999,40.939999,55.759998,13.380000,11.780000,0.590000,83.860001,2013-05-28
121.862495,92.489998,123.839996,19.840000,25.160000,0.980000,102.660004,2013-05-29
95.375000,71.300003,77.550003,17.920000,36.689999,0.960000,44.070000,2013-05-30
75.112503,55.090000,70.070000,16.730000,27.700001,0.830000,52.290001,2013-05-31
85.237495,63.189999,73.459999,14.700000,22.820000,0.930000,51.380001,2013-06-01
65.287498,47.230000,53.770000,14.480000,30.719999,0.980000,60.490002,2013-06-02
55.262497,39.209999,52.500000,14.190000,17.830000,0.540000,92.290001,2013-06-03
54.949997,38.959999,51.500000,15.740000,22.209999,0.560000,77.129997,2013-06-04
47.828571,33.480000,46.130001,11.070000,20.590000,0.550000,80.589996,2013-06-05
47.328571,33.130001,42.820000,12.710000,17.709999,0.590000,70.470001,2013-06-06
29.257143,20.480000,19.530001,7.430000,14.480000,0.480000,44.060001,2013-06-07
25.857143,18.100000,21.780001,9.790000,12.860000,0.460000,59.830002,2013-06-08
31.614285,22.129999,31.340000,7.610000,10.920000,0.410000,73.290001,2013-06-09
57.512497,41.009998,54.000000,11.620000,13.610000,0.570000,82.059998,2013-06-10
75.449997,55.360001,67.339996,8.680000,19.969999,0.660000,87.570000,2013-06-11
86.549995,64.239998,75.360001,14.500000,17.360001,0.780000,76.080002,2013-06-12
106.225006,79.980003,98.930000,26.049999,34.430000,1.080000,59.709999,2013-06-13
72.562500,53.049999,62.660000,29.110001,43.799999,0.990000,43.610001,2013-06-14
63.800003,46.040001,56.480000,16.160000,26.180000,0.680000,74.430000,2013-06-15
39.114285,27.379999,35.009998,7.250000,19.709999,0.470000,49.520000,2013-06-16
29.740000,19.500000,29.740000,7.370000,8.970000,0.410000,47.090000,2013-06-17
34.000000,22.070000,34.000000,7.930000,9.260000,0.410000,50.540001,2013-06-18
43.314285,30.320000,39.889999,8.560000,9.150000,0.410000,72.430000,2013-06-19
115.900002,87.720001,112.449997,15.280000,33.810001,0.800000,57.990002,2013-06-20
96.387497,72.110001,105.730003,21.330000,30.930000,0.800000,115.339996,2013-06-21
107.712494,81.169998,112.730003,17.510000,27.030001,0.850000,93.599998,2013-06-22
24.471428,17.129999,23.940001,7.560000,13.590000,0.380000,49.500000,2013-06-23
41.042858,28.730000,35.330002,11.800000,24.430000,0.520000,47.119999,2013-06-24
49.014286,34.310001,34.509998,10.920000,12.630000,0.500000,48.220001,2013-06-25
66.925003,48.540001,47.110001,15.500000,25.299999,0.790000,35.669998,2013-06-26
48.271431,33.790001,33.349998,12.940000,34.500000,0.900000,41.520000,2013-06-27
40.557140,28.389999,30.110001,13.370000,24.440001,0.590000,49.759998,2013-06-28
62.550003,45.040001,52.570000,15.140000,28.260000,0.740000,57.400002,2013-06-29
44.328571,31.030001,36.799999,10.620000,26.219999,0.590000,38.500000,2013-06-30
47.650002,32.860001,47.650002,9.600000,21.160000,0.610000,56.560001,2013-07-01
36.080002,23.420000,36.080002,8.810000,16.450001,0.490000,54.049999,2013-07-02
27.410000,17.260000,27.410000,8.590000,12.210000,0.420000,53.349998,2013-07-03
28.750000,18.610001,28.750000,9.050000,12.430000,0.420000,64.610001,2013-07-04
29.410000,19.110001,29.410000,8.460000,10.600000,0.410000,67.919998,2013-07-05
45.919998,29.709999,45.919998,12.050000,18.510000,0.530000,62.270000,2013-07-06
32.110001,20.430000,32.110001,6.890000,14.180000,0.460000,53.680000,2013-07-07
23.680000,15.120000,23.680000,7.980000,12.070000,0.360000,58.090000,2013-07-08
29.340000,17.940001,29.340000,8.090000,14.490000,0.360000,67.709999,2013-07-09
41.299999,27.010000,41.299999,8.300000,13.070000,0.400000,92.680000,2013-07-10
52.395000,36.880001,54.790001,10.860000,16.730000,0.450000,99.980003,2013-07-11
54.875000,38.279999,59.750000,11.930000,17.600000,0.450000,118.029999,2013-07-12
48.110001,22.940001,48.110001,16.430000,15.870000,0.420000,41.310001,2013-07-13
25.370001,17.080000,25.370001,6.540000,6.550000,0.270000,77.110001,2013-07-14
22.799999,15.960000,22.639999,6.200000,8.570000,0.280000,68.199997,2013-07-15
24.010000,15.820000,24.010000,7.710000,11.180000,0.310000,63.910000,2013-07-16
23.650000,15.790000,23.650000,6.610000,9.450000,0.290000,69.940002,2013-07-17
18.299999,10.890000,18.299999,3.290000,8.570000,0.220000,57.009998,2013-07-18
17.889999,10.390000,17.889999,3.920000,7.950000,0.220000,58.830002,2013-07-19
26.950001,14.790000,26.950001,6.720000,12.920000,0.320000,55.340000,2013-07-20
29.900000,19.510000,29.900000,9.440000,15.780000,0.400000,48.450001,2013-07-21
20.250000,13.850000,20.250000,6.920000,12.490000,0.340000,40.820000,2013-07-22
32.669998,22.549999,32.669998,7.380000,12.110000,0.370000,64.949997,2013-07-23
35.230000,23.590000,35.230000,8.440000,13.690000,0.350000,59.230000,2013-07-24
46.959999,31.320000,46.959999,10.430000,17.240000,0.400000,73.279999,2013-07-25
50.680000,34.730000,51.360001,9.640000,18.219999,0.430000,82.529999,2013-07-26
40.450001,28.299999,40.450001,9.670000,16.180000,0.390000,73.790001,2013-07-27
33.470001,21.510000,33.470001,9.410000,17.049999,0.360000,59.430000,2013-07-28
33.529999,21.520000,33.529999,11.410000,17.480000,0.380000,61.029999,2013-07-29
33.060001,21.320000,33.060001,10.680000,14.740000,0.350000,66.099998,2013-07-30
36.980000,23.459999,36.980000,7.750000,13.430000,0.360000,67.029999,2013-07-31
34.259998,21.430000,34.259998,6.810000,14.700000,0.400000,65.070000,2013-08-01
26.320000,18.170000,26.320000,5.570000,15.150000,0.390000,48.160000,2013-08-02
26.010000,16.400000,26.010000,6.670000,18.049999,0.390000,44.430000,2013-08-03
32.919998,21.480000,32.919998,10.980000,17.700001,0.490000,47.430000,2013-08-04
36.619999,23.860001,36.619999,9.870000,16.820000,0.460000,63.610001,2013-08-05
45.520000,28.230000,45.520000,11.430000,19.950001,0.470000,71.309998,2013-08-06
