AQI,PM2_5,PM10,SO2,NO2,CO,O3,Time
166.500000,126.550003,149.800003,35.549999,61.029999,1.240000,39.680000,2013-04-04
50.487499,35.389999,47.980000,13.130000,26.200001,0.510000,65.720001,2013-04-05
70.949997,39.709999,91.900002,14.010000,36.099998,0.480000,76.430000,2013-04-06
109.555000,73.430000,169.110001,35.500000,75.830002,0.960000,64.330002,2013-04-07
166.114288,126.279999,224.520004,41.230000,76.510002,1.300000,74.940002,2013-04-08
121.125000,90.910004,192.250000,31.370001,74.000000,0.890000,40.660000,2013-04-09
89.899994,62.790001,118.900002,19.709999,71.919998,0.870000,24.940001,2013-04-10
74.737503,54.790001,76.669998,12.750000,46.130001,0.710000,46.849998,2013-04-11
106.899994,80.519997,91.709999,16.320000,51.759998,0.840000,35.430000,2013-04-12
88.149994,65.519997,102.540001,19.049999,53.709999,0.690000,43.709999,2013-04-13
112.025002,84.620003,139.050003,29.850000,70.040001,0.810000,47.240002,2013-04-14
151.628571,116.139999,212.320007,46.250000,80.260002,1.250000,77.139999,2013-04-15
114.375000,86.500000,149.679993,25.139999,67.580002,0.740000,78.610001,2013-04-16
163.300003,124.309998,229.250000,37.029999,96.860001,1.230000,62.540001,2013-04-17
185.885712,140.119995,259.170013,50.869999,105.059998,1.410000,96.820000,2013-04-18
202.899994,152.899994,294.869995,44.250000,74.470001,1.190000,40.080002,2013-04-19
139.162506,106.330002,215.440002,8.300000,35.380001,0.570000,71.589996,2013-04-20
96.474998,72.180000,132.199997,30.430000,40.259998,0.960000,68.529999,2013-04-21
107.687500,81.150002,120.639999,30.590000,45.939999,1.050000,88.349998,2013-04-22
128.225006,97.580002,121.559998,22.180000,68.589996,1.190000,26.450001,2013-04-23
87.412498,64.930000,108.089996,13.270000,57.439999,0.760000,58.720001,2013-04-24
125.262497,95.209999,152.460007,19.730000,71.550003,0.880000,68.860001,2013-04-25
171.457153,130.020004,189.399994,26.170000,78.489998,1.080000,80.610001,2013-04-26
258.609985,208.610001,282.690002,35.240002,122.650002,1.620000,90.430000,2013-04-27
312.369995,262.369995,343.549988,64.489998,128.960007,1.890000,24.170000,2013-04-28
117.050003,88.639999,104.839996,22.190001,50.270000,0.850000,83.519997,2013-04-29
61.887497,44.509998,68.669998,18.660000,34.939999,0.660000,122.190002,2013-04-30
126.237495,95.989998,101.580002,15.390000,53.700001,1.040000,44.470001,2013-05-01
73.212502,53.570000,59.759998,18.209999,38.299999,0.690000,67.250000,2013-05-02
125.012505,95.010002,116.720001,15.390000,42.590000,0.810000,64.790001,2013-05-03
130.262497,99.209999,121.830002,21.049999,71.269997,0.940000,48.500000,2013-05-04
105.649994,79.519997,82.110001,15.070000,44.389999,0.760000,52.090000,2013-05-05
89.799995,66.839996,72.410004,15.390000,54.209999,0.990000,31.420000,2013-05-06
120.974998,91.779999,101.639999,15.110000,64.309998,1.300000,67.730003,2013-05-07
109.475006,82.580002,76.989998,18.650000,44.009998,0.980000,51.900002,2013-05-08
51.325001,28.770000,45.340000,10.210000,41.060001,0.570000,57.759998,2013-05-09
59.075001,39.580002,68.150002,14.750000,46.369999,0.430000,78.279999,2013-05-10
121.274994,92.019997,147.770004,31.730000,75.389999,0.900000,50.650002,2013-05-11
152.171417,116.519997,184.279999,28.100000,72.019997,1.190000,73.029999,2013-05-12
228.360001,178.360001,267.489990,48.610001,99.120003,1.590000,95.400002,2013-05-13
126.137505,95.910004,124.440002,17.629999,45.320000,0.800000,78.320000,2013-05-14
72.224998,52.779999,54.439999,10.200000,30.200001,0.620000,49.860001,2013-05-15
55.725002,39.580002,44.630001,8.830000,31.430000,0.800000,48.080002,2013-05-16
54.899998,38.919998,38.169998,7.750000,30.969999,0.820000,46.180000,2013-05-17
51.000000,35.799999,45.330002,10.900000,35.099998,0.780000,41.919998,2013-05-18
77.212502,56.770000,74.059998,13.910000,31.920000,0.680000,59.389999,2013-05-19
91.687500,68.349998,93.540001,20.160000,38.700001,0.760000,65.139999,2013-05-20
112.524994,85.019997,126.330002,24.559999,58.959999,0.990000,61.480000,2013-05-21
165.171432,125.620003,212.259995,30.520000,75.870003,1.480000,70.690002,2013-05-22
171.128555,129.789993,215.339996,38.669998,68.250000,1.390000,67.400002,2013-05-23
74.362503,54.490002,65.730003,17.120001,29.700001,0.640000,50.529999,2013-05-24
56.149998,39.919998,53.540001,12.310000,31.570000,0.650000,39.830002,2013-05-25
58.812500,42.049999,64.610001,15.990000,36.380001,0.750000,45.860001,2013-05-26
97.000000,72.599998,132.410004,29.799999,52.700001,1.100000,59.619999,2013-05-27
106.562500,80.250000,124.519997,37.049999,49.090000,0.980000,32.450001,2013-05-28
53.540001,30.459999,57.080002,11.670000,32.029999,0.470000,48.000000,2013-05-29
67.300003,48.840000,72.720001,16.969999,38.389999,0.580000,46.930000,2013-05-30
74.824997,54.860001,99.110001,18.190001,37.400002,0.650000,56.480000,2013-05-31
59.419998,40.639999,68.839996,12.200000,38.080002,0.650000,48.139999,2013-06-01
70.462502,51.369999,87.790001,16.139999,43.160000,0.790000,65.489998,2013-06-02
116.699997,88.360001,137.509995,25.480000,49.490002,1.040000,75.970001,2013-06-03
92.025002,68.620003,86.820000,19.629999,34.599998,0.840000,50.770000,2013-06-04
96.074997,71.860001,91.870003,22.010000,40.860001,1.100000,29.350000,2013-06-05
59.562500,42.650002,65.730003,14.370000,20.680000,0.660000,44.750000,2013-06-06
66.724998,48.380001,81.080002,15.900000,24.790001,0.750000,39.750000,2013-06-07
61.224998,43.980000,55.840000,9.070000,19.120001,0.740000,35.160000,2013-06-08
33.700001,16.090000,33.700001,12.370000,19.840000,0.570000,35.720001,2013-06-09
50.830002,24.670000,51.660000,10.090000,21.950001,0.850000,28.030001,2013-06-10
61.044998,37.040001,72.089996,13.590000,26.209999,0.580000,41.439999,2013-06-11
70.349998,51.279999,88.599998,22.660000,28.120001,0.710000,50.250000,2013-06-12
101.412498,76.129997,137.899994,38.980000,38.599998,0.980000,74.010002,2013-06-13
86.324997,64.059998,93.589996,20.770000,36.549999,0.540000,101.540001,2013-06-14
86.474998,64.180000,108.800003,21.910000,40.130001,0.570000,111.050003,2013-06-15
102.637497,77.110001,138.929993,23.040001,48.389999,0.780000,103.730003,2013-06-16
113.199997,85.559998,162.820007,31.180000,62.029999,0.980000,79.120003,2013-06-17
108.974998,82.180000,131.460007,24.910000,44.680000,0.710000,90.889999,2013-06-18
52.004997,33.650002,54.009998,15.980000,41.459999,0.700000,68.760002,2013-06-19
58.500000,27.290001,46.759998,19.250000,46.799999,0.680000,64.750000,2013-06-20
45.974998,17.629999,34.279999,13.090000,36.779999,0.640000,99.129997,2013-06-21
68.912498,39.299999,70.550003,27.510000,55.130001,0.830000,48.689999,2013-06-22
73.349998,26.129999,55.919998,13.990000,58.680000,0.730000,37.869999,2013-06-23
70.974998,35.450001,62.160000,12.780000,56.779999,0.840000,38.209999,2013-06-24
