PM2_5,PM10,SO2,NO2,CO,O3,Time
98.739998,147.649994,53.430000,43.619999,2.540000,40.119999,2013-10-17
120.529999,160.550003,54.430000,53.509998,2.720000,43.500000,2013-10-18
157.949997,205.830002,88.029999,60.139999,3.200000,45.740002,2013-10-19
128.470001,137.020004,45.970001,46.980000,3.160000,33.279999,2013-10-20
112.220001,167.300003,45.740002,63.639999,2.920000,26.049999,2013-10-21
142.830002,213.679993,58.570000,76.959999,3.150000,32.959999,2013-10-22
175.009995,263.269989,69.739998,87.370003,3.490000,36.599998,2013-10-23
118.529999,171.960007,64.430000,45.720001,2.850000,25.070000,2013-10-24
67.489998,97.790001,43.470001,45.419998,2.780000,25.070000,2013-10-25
130.429993,201.979996,55.310001,58.889999,3.470000,36.619999,2013-10-26
159.320007,206.820007,61.990002,62.369999,3.160000,38.259998,2013-10-27
204.570007,263.750000,89.580002,76.040001,3.830000,28.120001,2013-10-28
259.269989,295.649994,63.509998,52.570000,4.040000,33.099998,2013-10-29
137.860001,114.300003,30.959999,36.830002,2.490000,10.790000,2013-10-30
88.050003,87.629997,20.410000,39.110001,1.810000,11.140000,2013-10-31
92.040001,82.559998,16.490000,35.209999,1.770000,10.850000,2013-11-01
102.690002,138.970001,33.790001,51.430000,2.260000,13.190000,2013-11-02
107.059998,129.490005,49.180000,54.169998,2.460000,20.459999,2013-11-03
104.239998,162.669998,28.870001,60.900002,2.380000,21.559999,2013-11-04
95.190002,152.149994,52.009998,65.300003,1.810000,13.920000,2013-11-05
100.489998,144.679993,58.049999,55.610001,1.900000,22.650000,2013-11-06
53.430000,90.820000,50.820000,61.430000,1.720000,19.549999,2013-11-07
67.139999,63.939999,24.020000,54.139999,1.590000,6.790000,2013-11-08
83.720001,98.940002,33.310001,53.740002,2.130000,5.780000,2013-11-09
62.570000,102.199997,36.950001,51.349998,2.270000,12.150000,2013-11-10
71.889999,137.250000,44.400002,50.500000,2.310000,11.890000,2013-11-11
103.010002,182.550003,82.059998,65.660004,2.780000,10.000000,2013-11-12
105.570000,159.979996,84.339996,63.150002,2.840000,11.260000,2013-11-13
83.519997,163.190002,89.019997,50.730000,2.120000,20.639999,2013-11-14
92.650002,185.300003,102.779999,56.480000,1.850000,19.540001,2013-11-15
60.360001,129.339996,73.959999,46.439999,1.820000,29.620001,2013-11-16
42.240002,79.029999,82.570000,51.700001,2.330000,18.760000,2013-11-17
67.180000,104.139999,96.250000,58.669998,2.640000,12.570000,2013-11-18
95.620003,143.960007,118.250000,72.000000,3.470000,10.110000,2013-11-19
106.339996,142.690002,120.150002,69.190002,3.230000,10.080000,2013-11-20
108.150002,143.639999,159.270004,67.570000,3.350000,9.100000,2013-11-21
177.610001,246.889999,128.199997,82.650002,4.230000,8.800000,2013-11-22
160.470001,178.589996,56.930000,69.470001,4.500000,4.480000,2013-11-23
45.939999,112.519997,34.240002,29.950001,2.590000,21.580000,2013-11-24
58.119999,156.000000,63.230000,40.959999,2.890000,20.809999,2013-11-25
71.150002,141.869995,90.559998,57.779999,3.290000,13.290000,2013-11-26
29.160000,57.630001,36.450001,29.469999,2.530000,29.680000,2013-11-27
17.900000,39.049999,42.810001,30.420000,2.400000,23.730000,2013-11-28
34.650002,60.689999,69.470001,45.040001,2.500000,15.520000,2013-11-29
46.939999,82.010002,82.440002,52.439999,2.730000,15.450000,2013-11-30
77.559998,129.360001,91.470001,60.349998,3.390000,12.000000,2013-12-01
134.080002,182.039993,126.290001,76.629997,3.040000,8.200000,2013-12-02
126.199997,171.789993,137.339996,79.059998,3.280000,7.340000,2013-12-03
100.790001,154.000000,102.190002,67.540001,2.530000,14.660000,2013-12-04
80.559998,121.110001,104.910004,63.139999,2.400000,11.780000,2013-12-05
101.750000,141.050003,83.529999,62.470001,2.510000,11.020000,2013-12-06
167.190002,199.940002,79.800003,70.099998,2.890000,8.760000,2013-12-07
209.399994,234.770004,38.380001,53.820000,3.310000,5.380000,2013-12-08
80.389999,99.459999,66.300003,46.360001,2.620000,11.640000,2013-12-09
83.580002,131.119995,105.089996,51.279999,2.280000,8.460000,2013-12-10
37.590000,70.260002,79.980003,43.290001,2.010000,15.180000,2013-12-11
51.700001,97.180000,106.550003,53.389999,2.170000,12.550000,2013-12-12
81.379997,141.389999,98.440002,64.750000,2.520000,8.210000,2013-12-13
145.979996,220.360001,163.660004,79.940002,3.320000,8.030000,2013-12-14
227.679993,284.350006,105.529999,91.730003,3.480000,6.350000,2013-12-15
317.880005,390.579987,84.000000,103.529999,4.440000,7.090000,2013-12-16
297.649994,327.950012,112.699997,92.209999,4.750000,6.270000,2013-12-17
88.680000,102.199997,78.139999,50.650002,2.790000,8.840000,2013-12-18
148.729996,247.369995,100.529999,71.330002,3.280000,8.190000,2013-12-19
232.860001,342.589996,99.959999,103.180000,4.180000,7.960000,2013-12-20
211.669998,242.639999,76.949997,87.500000,3.350000,7.430000,2013-12-21
217.380005,272.679993,119.269997,96.959999,3.470000,7.570000,2013-12-22
359.799988,436.119995,126.790001,127.050003,4.660000,7.710000,2013-12-23
382.160004,452.660004,63.119999,123.180000,4.200000,6.190000,2013-12-24
305.540009,325.579987,134.309998,111.050003,2.380000,5.910000,2013-12-25
69.230003,105.650002,54.419998,50.570000,1.480000,13.300000,2013-12-26
34.959999,52.790001,81.639999,45.209999,1.300000,11.440000,2013-12-27
37.689999,70.889999,70.739998,46.700001,1.630000,17.090000,2013-12-28
31.660000,72.110001,68.370003,46.660000,1.570000,16.340000,2013-12-29
41.660000,118.599998,69.129997,51.639999,1.760000,21.860001,2013-12-30
37.209999,115.720001,58.180000,48.950001,1.720000,22.469999,2013-12-31
51.330002,113.199997,83.029999,56.869999,2.160000,19.110001,2014-01-01
86.190002,169.729996,113.660004,68.620003,2.670000,8.710000,2014-01-02
43.619999,103.809998,79.269997,49.900002,1.920000,24.370001,2014-01-03
78.500000,156.100006,79.720001,72.129997,2.170000,12.250000,2014-01-04
111.080002,175.649994,112.300003,76.519997,2.650000,13.280000,2014-01-05
169.570007,205.350006,88.760002,74.660004,2.890000,10.520000,2014-01-06
185.470001,238.050003,135.169998,86.500000,3.300000,7.710000,2014-01-07
100.339996,117.589996,94.089996,67.290001,2.810000,9.070000,2014-01-08
