"_id","timestamp","device_id","package_name","application_name","is_system_app"
"2644","1.636941981848E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.contacts","联系人","1"
"2645","1.636941982327E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2646","1.636941983166E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"2647","1.63694198325E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2648","1.636941984714E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2649","1.636941987344E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2650","1.636941987867E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.contacts","联系人","1"
"2651","1.636941998594E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2652","1.636942006373E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mm","微信","0"
"2653","1.636942007105E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2654","1.636942016473E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mm","微信","0"
"2655","1.636942024549E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2656","1.636942033345E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2657","1.636942039193E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.mobileqq","QQ","0"
"2658","1.63694203929E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2659","1.636942042669E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2660","1.63694206077E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"2661","1.636942060875E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2662","1.636942067147E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.dianhun.wdxk","我的侠客","0"
"2663","1.636942068806E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.gameassistant","应用助手","1"
"2664","1.636942069906E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.tencent.dianhun.wdxk","我的侠客","0"
"2665","1.636942071377E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.gameassistant","应用助手","1"
"2666","1.636942072822E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2667","1.636942076539E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2668","1.63694210171E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2669","1.636942639857E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2670","1.636942640658E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.intelligent","智慧助手·今天","1"
"2671","1.636942641293E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2672","1.636942644078E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2673","1.636942656166E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2674","1.636942656511E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2675","1.636942658392E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"2676","1.636942661279E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.android.systemui","系统用户界面","1"
"2677","1.636942664584E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2678","1.636942665363E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"2679","1.636942717694E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2680","1.636942717822E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.max.xiaoheihe","小黑盒","0"
"2681","1.63694279513E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","com.huawei.android.launcher","华为桌面","1"
"2682","1.636942797401E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","tv.danmaku.bili","哔哩哔哩","0"
"2683","1.636942798174E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","android","系统","1"
"2684","1.636942798384E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","tv.danmaku.bili","哔哩哔哩","0"
